日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 2.61 2.62 2.65 2.6 273461.65 7180 0.00% 0.01 0.38%
20211105 2.63 2.61 2.64 2.61 319139.23 8372 0.00% -0.04 -1.51%
20211104 2.7 2.65 2.7 2.63 411515.93 10922 0.00% -0.04 -1.49%
20211103 2.65 2.69 2.7 2.62 418563.64 11176 0.00% 0.04 1.51%
20211102 2.71 2.65 2.71 2.6 536088.06 14184 0.00% -0.06 -2.21%
20211101 2.65 2.71 2.72 2.63 695687.13 18648 0.00% 0.04 1.50%
20211029 2.51 2.67 2.69 2.51 953153.80 24938 0.00% 0.15 5.95%
20211028 2.5 2.52 2.58 2.5 654321.72 16560 0.00% 0.06 2.44%
20211027 2.49 2.46 2.5 2.44 368287.48 9053 0.00% -0.04 -1.60%
20211026 2.51 2.5 2.52 2.49 285370.75 7141 0.00% -0.02 -0.79%
20211025 2.54 2.52 2.54 2.48 344036.52 8637 0.00% -0.03 -1.18%
20211022 2.62 2.55 2.63 2.53 564965.10 14480 0.00% -0.08 -3.04%
20211021 2.59 2.63 2.64 2.58 421522.03 11045 0.00% 0.04 1.54%
20211020 2.61 2.59 2.62 2.58 346546.56 9023 0.00% -0.03 -1.15%
20211019 2.61 2.62 2.65 2.6 336461.63 8818 0.00% 0.01 0.38%
20211018 2.56 2.61 2.64 2.55 563773.98 14638 0.00% 0.06 2.35%
20211015 2.6 2.55 2.6 2.53 438068.10 11217 0.00% -0.05 -1.92%
20211014 2.61 2.6 2.63 2.58 349497.04 9092 0.00% -0.02 -0.76%
20211013 2.65 2.62 2.65 2.56 425828.21 11071 0.00% -0.02 -0.76%
20211012 2.72 2.64 2.73 2.62 621291.58 16553 0.00% -0.08 -2.94%
20211011 2.77 2.72 2.79 2.7 599163.63 16376 0.00% -0.06 -2.16%
20211008 2.8 2.78 2.9 2.75 915457.93 25929 0.00% 0.00 0.00%
20210930 2.76 2.78 2.8 2.71 574054.05 15788 0.00% 0.01 0.36%
20210929 2.82 2.77 2.91 2.75 788564.77 22258 0.00% -0.07 -2.46%
20210928 2.77 2.84 2.87 2.75 557255.84 15670 0.00% 0.07 2.53%
20210927 2.85 2.77 2.86 2.73 633690.37 17628 0.00% -0.09 -3.15%
20210924 2.93 2.86 2.95 2.84 632414.67 18225 0.00% -0.06 -2.05%
20210923 2.92 2.92 2.96 2.88 671226.18 19590 0.00% 0.01 0.34%
20210922 2.71 2.91 2.92 2.69 892882.74 25254 0.00% 0.16 5.82%
20210917 2.77 2.75 2.81 2.69 649643.67 17870 0.00% -0.03 -1.08%
20210916 2.83 2.78 2.87 2.77 662934.48 18694 0.00% -0.04 -1.42%
20210915 2.8 2.82 2.86 2.77 671962.83 18944 0.00% 0.01 0.36%
20210914 2.94 2.81 2.94 2.79 1068131.26 30387 0.00% -0.13 -4.42%
20210913 2.84 2.94 2.97 2.83 1151824.31 33427 0.00% 0.09 3.16%
20210910 2.85 2.85 3.0 2.82 1709032.86 49396 0.00% -0.07 -2.40%
20210909 2.76 2.92 3.04 2.73 2454373.02 71985 0.00% 0.16 5.80%
20210908 2.68 2.76 2.77 2.68 813291.78 22236 0.00% 0.08 2.99%
20210907 2.63 2.68 2.69 2.61 734135.88 19494 0.00% 0.05 1.90%
20210906 2.62 2.63 2.66 2.62 722686.30 19059 0.00% 0.03 1.15%
20210903 2.6 2.6 2.64 2.57 789287.98 20607 0.00% 0.01 0.39%
20210902 2.57 2.59 2.6 2.54 803409.24 20683 0.00% 0.03 1.17%
20210901 2.48 2.56 2.63 2.47 1187070.58 30339 0.00% 0.09 3.64%
20210831 2.45 2.47 2.48 2.43 308106.42 7574 0.00% 0.02 0.82%
20210830 2.49 2.45 2.5 2.44 420050.30 10331 0.00% -0.04 -1.61%
20210827 2.49 2.49 2.5 2.47 341623.63 8481 0.00% -0.01 -0.40%
20210826 2.5 2.5 2.52 2.48 496652.72 12411 0.00% -0.02 -0.79%
20210825 2.48 2.52 2.52 2.47 434880.87 10854 0.00% 0.04 1.61%
20210824 2.47 2.48 2.49 2.45 364824.08 9029 0.00% 0.01 0.40%
20210823 2.46 2.47 2.5 2.46 448203.63 11087 0.00% 0.00 0.00%
20210820 2.45 2.47 2.48 2.43 325148.66 7982 0.00% 0.02 0.82%
20210819 2.47 2.45 2.48 2.44 340139.16 8341 0.00% -0.03 -1.21%
20210818 2.45 2.48 2.48 2.45 228359.97 5635 0.00% 0.02 0.81%
20210817 2.48 2.46 2.52 2.45 375021.10 9295 0.00% -0.03 -1.20%
20210816 2.47 2.49 2.5 2.46 309579.48 7689 0.00% 0.03 1.22%
20210813 2.45 2.46 2.47 2.44 200550.06 4927 0.00% 0.01 0.41%
20210812 2.45 2.45 2.47 2.44 326631.49 8033 0.00% 0.00 0.00%
20210811 2.42 2.45 2.47 2.42 307950.44 7540 0.00% 0.02 0.82%
20210810 2.42 2.43 2.43 2.41 126039.91 3050 0.00% 0.00 0.00%
20210809 2.41 2.43 2.44 2.4 181813.40 4406 0.00% 0.02 0.83%
20210806 2.42 2.41 2.42 2.4 182732.63 4406 0.00% -0.01 -0.41%
20210805 2.42 2.42 2.43 2.41 187018.82 4527 0.00% -0.02 -0.82%
20210804 2.45 2.44 2.46 2.42 294814.98 7175 0.00% -0.01 -0.41%
20210803 2.42 2.45 2.46 2.4 413949.48 10076 0.00% 0.02 0.82%
20210802 2.42 2.43 2.44 2.39 352099.03 8504 0.00% 0.00 0.00%
20210730 2.42 2.43 2.45 2.4 382532.61 9274 0.00% 0.00 0.00%
20210729 2.43 2.43 2.44 2.4 336665.39 8148 0.00% 0.00 0.00%
20210728 2.44 2.43 2.46 2.42 355631.52 8667 0.00% -0.02 -0.82%
20210727 2.49 2.45 2.49 2.44 326463.27 8025 0.00% -0.03 -1.21%
20210726 2.55 2.48 2.55 2.45 701676.57 17465 0.00% -0.07 -2.75%
20210723 2.48 2.55 2.58 2.47 790155.88 19962 0.00% 0.07 2.82%
20210722 2.43 2.48 2.5 2.42 387989.41 9552 0.00% 0.04 1.64%
20210721 2.44 2.44 2.46 2.41 205624.44 5002 0.00% -0.01 -0.41%
20210720 2.44 2.45 2.46 2.43 146107.34 3565 0.00% 0.00 0.00%
20210719 2.47 2.45 2.49 2.44 180986.01 4446 0.00% -0.03 -1.21%
20210716 2.47 2.48 2.51 2.46 273110.61 6805 0.00% 0.01 0.40%
20210715 2.45 2.47 2.48 2.44 210595.24 5193 0.00% 0.02 0.82%
20210714 2.46 2.45 2.47 2.43 188434.88 4618 0.00% -0.02 -0.81%
20210713 2.42 2.47 2.47 2.41 362821.41 8861 0.00% 0.06 2.49%
20210712 2.42 2.41 2.44 2.41 211631.19 5130 0.00% -0.01 -0.41%
20210709 2.39 2.42 2.42 2.38 180282.16 4330 0.00% 0.03 1.26%
20210708 2.42 2.39 2.42 2.39 204932.35 4922 0.00% -0.03 -1.24%
20210707 2.42 2.42 2.43 2.41 136914.90 3313 0.00% -0.01 -0.41%
20210706 2.4 2.43 2.44 2.4 299334.45 7251 0.00% 0.02 0.83%
20210705 2.39 2.41 2.41 2.39 115741.89 2779 0.00% 0.01 0.42%
20210702 2.41 2.4 2.41 2.38 238623.33 5710 0.00% -0.01 -0.41%
20210701 2.41 2.41 2.42 2.4 139529.12 3363 0.00% 0.00 0.00%
20210630 2.41 2.41 2.42 2.41 81228.88 1961 0.00% 0.00 0.00%
20210629 2.41 2.41 2.42 2.41 139949.59 3377 0.00% -0.01 -0.41%
20210628 2.43 2.42 2.44 2.41 221465.62 5364 0.00% -0.02 -0.82%
20210625 2.41 2.44 2.44 2.4 235604.88 5705 0.00% 0.02 0.83%
20210624 2.41 2.42 2.42 2.39 199445.56 4805 0.00% 0.00 0.00%
20210623 2.39 2.42 2.42 2.38 239973.84 5766 0.00% 0.02 0.83%
20210622 2.38 2.4 2.41 2.38 171922.70 4120 0.00% 0.02 0.84%
20210621 2.4 2.38 2.41 2.38 178023.06 4263 0.00% -0.04 -1.65%
20210618 2.42 2.42 2.42 2.4 196888.68 4741 0.00% 0.00 0.00%
20210617 2.4 2.42 2.43 2.39 204889.43 4943 0.00% 0.02 0.83%
20210616 2.43 2.4 2.44 2.39 285903.40 6916 0.00% -0.04 -1.64%
20210615 2.46 2.44 2.47 2.44 201741.73 4940 0.00% -0.03 -1.21%
20210611 2.46 2.47 2.48 2.45 187076.67 4614 0.00% 0.01 0.41%
20210610 2.46 2.46 2.47 2.45 183714.60 4516 0.00% 0.00 0.00%
20210609 2.44 2.46 2.48 2.43 284041.90 6973 0.00% 0.01 0.41%
20210608 2.44 2.45 2.45 2.43 131572.18 3208 0.00% 0.02 0.82%
20210607 2.44 2.43 2.45 2.42 158454.25 3859 0.00% -0.01 -0.41%
20210604 2.46 2.44 2.47 2.43 291366.69 7125 0.00% -0.03 -1.21%
20210603 2.45 2.47 2.5 2.44 451732.08 11163 0.00% 0.01 0.41%
20210602 2.45 2.46 2.47 2.43 381726.63 9369 0.00% 0.01 0.41%
20210601 2.44 2.45 2.46 2.42 355703.17 8650 0.00% 0.01 0.41%
20210531 2.46 2.44 2.46 2.42 354951.05 8666 0.00% -0.02 -0.81%
20210528 2.48 2.46 2.49 2.45 346032.63 8543 0.00% -0.02 -0.81%
20210527 2.51 2.48 2.51 2.47 389578.97 9685 0.00% -0.03 -1.20%
20210526 2.52 2.51 2.53 2.5 300130.77 7532 0.00% -0.02 -0.79%
20210525 2.52 2.53 2.53 2.5 325055.48 8178 0.00% 0.00 0.00%
20210524 2.55 2.53 2.57 2.51 328242.75 8328 0.00% -0.03 -1.17%
20210521 2.54 2.56 2.57 2.53 228196.17 5822 0.00% 0.02 0.79%
20210520 2.58 2.54 2.58 2.53 351984.59 8966 0.00% -0.05 -1.93%
20210519 2.64 2.59 2.66 2.57 412353.82 10734 0.00% -0.06 -2.26%
20210518 2.69 2.65 2.69 2.63 371851.17 9874 0.00% -0.22 -7.67%
20210517 2.87 2.87 2.9 2.85 575827.01 16568 0.00% 0.00 0.00%
20210514 2.9 2.87 2.91 2.84 535668.66 15361 0.00% -0.01 -0.35%
20210513 2.92 2.88 2.95 2.86 556057.09 16082 0.00% -0.04 -1.37%
20210512 2.83 2.92 2.93 2.83 635031.07 18330 0.00% 0.09 3.18%
20210511 2.8 2.83 2.84 2.77 630880.53 17742 0.00% 0.05 1.80%
20210510 2.78 2.78 2.8 2.76 345342.84 9586 0.00% 0.01 0.36%
20210507 2.72 2.77 2.79 2.72 510868.11 14084 0.00% 0.04 1.47%
20210506 2.67 2.73 2.74 2.66 591129.55 16021 0.00% 0.07 2.63%
20210430 2.65 2.66 2.67 2.64 319666.84 8492 0.00% 0.01 0.38%
