日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 3.81 3.82 3.83 3.77 20222.55 769 0.00% 0.00 0.00%
20211105 3.85 3.82 3.85 3.81 24166.40 924 0.00% -0.02 -0.52%
20211104 3.85 3.84 3.87 3.83 22646.20 871 0.00% -0.01 -0.26%
20211103 3.8 3.85 3.89 3.79 35477.40 1363 0.00% 0.05 1.32%
20211102 3.88 3.8 3.9 3.79 34962.09 1342 0.00% -0.08 -2.06%
20211101 3.88 3.88 3.9 3.85 19076.67 741 0.00% 0.00 0.00%
20211029 3.84 3.88 3.92 3.83 21856.80 846 0.00% 0.04 1.04%
20211028 3.91 3.84 3.92 3.82 23064.60 889 0.00% -0.08 -2.04%
20211027 3.9 3.92 3.93 3.8 52090.74 2016 0.00% 0.02 0.51%
20211026 3.92 3.9 3.93 3.89 17054.00 667 0.00% -0.01 -0.26%
20211025 3.89 3.91 3.92 3.89 20863.03 814 0.00% 0.00 0.00%
20211022 3.91 3.91 3.95 3.9 25998.60 1019 0.00% -0.01 -0.26%
20211021 3.93 3.92 3.97 3.91 35194.00 1385 0.00% -0.03 -0.76%
20211020 4.04 3.95 4.04 3.95 42213.90 1679 0.00% -0.06 -1.50%
20211019 4.01 4.01 4.04 3.99 29847.40 1197 0.00% -0.02 -0.50%
20211018 3.98 4.03 4.05 3.95 40000.00 1602 0.00% 0.05 1.26%
20211015 3.96 3.98 4.0 3.95 26061.80 1036 0.00% 0.02 0.51%
20211014 3.96 3.96 3.99 3.93 27553.40 1091 0.00% -0.01 -0.25%
20211013 3.97 3.97 3.98 3.89 42569.89 1675 0.00% 0.00 0.00%
20211012 4.04 3.97 4.04 3.95 73292.50 2924 0.00% -0.09 -2.22%
20211011 4.12 4.06 4.12 4.05 68539.00 2784 0.00% -0.05 -1.22%
20211008 4.09 4.11 4.15 4.09 53318.80 2189 0.00% 0.02 0.49%
20210930 4.12 4.09 4.13 4.06 59767.60 2446 0.00% 0.00 0.00%
20210929 4.12 4.09 4.17 4.08 55323.67 2274 0.00% -0.08 -1.92%
20210928 4.08 4.17 4.19 4.05 84376.70 3481 0.00% 0.09 2.21%
20210927 4.28 4.08 4.33 4.07 112401.50 4678 0.00% -0.20 -4.67%
20210924 4.41 4.28 4.41 4.28 95080.70 4109 0.00% -0.13 -2.95%
20210923 4.39 4.41 4.44 4.36 116033.77 5103 0.00% 0.04 0.92%
20210922 4.27 4.37 4.39 4.24 84555.40 3659 0.00% 0.05 1.16%
20210917 4.25 4.32 4.35 4.23 86606.17 3714 0.00% 0.03 0.70%
20210916 4.37 4.29 4.43 4.29 110344.00 4805 0.00% -0.10 -2.28%
20210915 4.42 4.39 4.45 4.36 102503.00 4509 0.00% -0.04 -0.90%
20210914 4.43 4.43 4.46 4.31 169231.90 7423 0.00% -0.01 -0.23%
20210913 4.42 4.44 4.52 4.41 181271.23 8063 0.00% 0.08 1.83%
20210910 4.39 4.36 4.44 4.3 128106.99 5590 0.00% -0.01 -0.23%
20210909 4.33 4.37 4.44 4.31 132579.33 5798 0.00% 0.01 0.23%
20210908 4.28 4.36 4.45 4.27 176934.22 7707 0.00% 0.09 2.11%
20210907 4.23 4.27 4.3 4.21 103858.59 4430 0.00% 0.02 0.47%
20210906 4.23 4.25 4.34 4.18 127400.16 5413 0.00% 0.01 0.24%
20210903 4.33 4.24 4.38 4.22 195269.39 8332 0.00% -0.09 -2.08%
20210902 4.12 4.33 4.55 4.11 283925.47 12156 0.00% 0.19 4.59%
20210901 4.05 4.14 4.15 4.03 125534.30 5159 0.00% 0.08 1.97%
20210831 4.01 4.06 4.06 4.01 54451.44 2201 0.00% 0.04 1.00%
20210830 4.04 4.02 4.06 4.0 53397.60 2147 0.00% -0.02 -0.50%
20210827 4.01 4.04 4.05 4.01 45509.00 1832 0.00% 0.00 0.00%
20210826 4.02 4.04 4.06 4.01 55710.83 2249 0.00% 0.00 0.00%
20210825 4.04 4.04 4.04 4.01 46718.49 1883 0.00% 0.02 0.50%
20210824 4.04 4.02 4.06 4.0 105495.54 4241 0.00% -0.05 -1.23%
20210823 4.12 4.07 4.17 4.03 183284.74 7446 0.00% -0.12 -2.86%
20210820 4.04 4.19 4.2 4.03 119791.99 4956 0.00% 0.13 3.20%
20210819 4.16 4.06 4.16 4.05 66528.80 2717 0.00% -0.10 -2.40%
20210818 4.1 4.16 4.22 4.08 102665.50 4270 0.00% 0.07 1.71%
20210817 4.09 4.09 4.14 4.05 77365.10 3180 0.00% 0.01 0.25%
20210816 4.07 4.08 4.1 4.06 35071.76 1431 0.00% 0.00 0.00%
20210813 4.08 4.08 4.09 4.06 26258.70 1071 0.00% 0.01 0.25%
20210812 4.1 4.07 4.11 4.07 40911.40 1670 0.00% -0.04 -0.97%
20210811 4.03 4.11 4.12 4.03 70061.90 2860 0.00% 0.07 1.73%
20210810 4.03 4.04 4.05 3.99 38236.14 1539 0.00% 0.01 0.25%
20210809 3.98 4.03 4.04 3.97 37388.09 1502 0.00% 0.02 0.50%
20210806 4.05 4.01 4.05 3.98 42167.60 1685 0.00% -0.03 -0.74%
20210805 4.04 4.04 4.05 4.02 31960.40 1288 0.00% -0.01 -0.25%
20210804 4.07 4.05 4.09 4.04 33064.00 1341 0.00% -0.02 -0.49%
20210803 4.07 4.07 4.12 4.04 44289.41 1810 0.00% 0.03 0.74%
20210802 4.01 4.04 4.06 3.98 45272.10 1823 0.00% 0.04 1.00%
20210730 3.97 4.0 4.03 3.92 45894.60 1828 0.00% 0.03 0.76%
20210729 3.97 3.97 4.0 3.93 48887.45 1937 0.00% 0.04 1.02%
20210728 4.03 3.93 4.05 3.88 70247.40 2767 0.00% -0.10 -2.48%
20210727 4.1 4.03 4.15 4.03 68656.00 2805 0.00% -0.10 -2.42%
20210726 4.28 4.13 4.29 4.1 78749.54 3282 0.00% -0.10 -2.36%
20210723 4.17 4.23 4.24 4.17 67376.40 2839 0.00% 0.02 0.48%
20210722 4.18 4.21 4.23 4.15 60503.04 2533 0.00% 0.00 0.00%
20210721 4.14 4.21 4.29 4.13 101069.23 4262 0.00% 0.11 2.68%
20210720 4.05 4.1 4.12 4.05 25442.00 1041 0.00% 0.03 0.74%
20210719 4.12 4.07 4.13 4.06 46248.20 1890 0.00% -0.05 -1.21%
20210716 4.13 4.12 4.17 4.11 36735.00 1519 0.00% -0.02 -0.48%
20210715 4.13 4.14 4.16 4.11 39426.00 1630 0.00% 0.01 0.24%
20210714 4.18 4.13 4.18 4.13 32737.65 1357 0.00% -0.04 -0.96%
20210713 4.14 4.17 4.19 4.11 46396.60 1927 0.00% 0.03 0.72%
20210712 4.14 4.14 4.19 4.13 39268.40 1630 0.00% 0.00 0.00%
20210709 4.11 4.14 4.15 4.06 29876.60 1225 0.00% 0.03 0.73%
20210708 4.17 4.11 4.2 4.11 44505.70 1839 0.00% -0.06 -1.44%
20210707 4.21 4.17 4.25 4.15 47501.80 1985 0.00% -0.05 -1.18%
20210706 4.08 4.22 4.28 4.08 117548.76 4956 0.00% 0.16 3.94%
20210705 4.06 4.06 4.11 4.04 41382.26 1685 0.00% 0.02 0.50%
20210702 4.06 4.04 4.09 4.03 42811.23 1735 0.00% -0.03 -0.74%
20210701 4.15 4.07 4.17 4.07 60749.93 2490 0.00% -0.07 -1.69%
20210630 4.15 4.14 4.18 4.12 37885.86 1570 0.00% -0.02 -0.48%
20210629 4.2 4.16 4.21 4.14 45381.56 1889 0.00% -0.03 -0.72%
20210628 4.24 4.19 4.25 4.18 52222.45 2201 0.00% -0.05 -1.18%
20210625 4.25 4.24 4.27 4.2 47142.52 1998 0.00% -0.03 -0.70%
20210624 4.25 4.27 4.32 4.19 61027.43 2595 0.00% 0.01 0.23%
20210623 4.25 4.26 4.28 4.21 41371.25 1761 0.00% 0.02 0.47%
20210622 4.22 4.24 4.26 4.19 39777.21 1684 0.00% 0.02 0.47%
20210621 4.2 4.22 4.23 4.18 58668.60 2463 0.00% -0.02 -0.47%
20210618 4.15 4.24 4.24 4.12 72222.08 3024 0.00% 0.07 1.68%
20210617 4.24 4.17 4.27 4.15 105709.88 4424 0.00% -0.07 -1.65%
20210616 4.31 4.24 4.31 4.23 69300.40 2954 0.00% -0.08 -1.85%
20210615 4.46 4.32 4.46 4.27 133999.75 5794 0.00% -0.15 -3.36%
20210611 4.41 4.47 4.57 4.4 195737.80 8823 0.00% 0.10 2.29%
20210610 4.38 4.37 4.41 4.35 56717.14 2484 0.00% -0.02 -0.46%
20210609 4.35 4.39 4.39 4.32 44006.20 1918 0.00% 0.03 0.69%
20210608 4.39 4.36 4.39 4.31 76851.65 3339 0.00% -0.03 -0.68%
20210607 4.39 4.39 4.43 4.35 66755.41 2934 0.00% -0.01 -0.23%
20210604 4.44 4.4 4.44 4.37 81319.00 3578 0.00% -0.03 -0.68%
20210603 4.44 4.43 4.51 4.41 95248.70 4233 0.00% -0.01 -0.23%
20210602 4.46 4.44 4.49 4.38 181432.20 8038 0.00% -0.07 -1.55%
20210601 4.64 4.51 4.66 4.48 194581.00 8776 0.00% -0.10 -2.17%
20210531 4.7 4.61 4.7 4.47 255662.68 11693 0.00% -0.15 -3.15%
20210528 4.64 4.76 4.9 4.64 314475.66 14982 0.00% 0.11 2.37%
20210527 4.94 4.65 5.11 4.65 734742.40 35775 0.00% -0.26 -5.30%
20210526 4.91 4.91 4.91 4.68 514681.56 25202 0.00% 0.45 10.09%
20210521 4.47 4.46 4.55 4.44 108129.30 4869 0.00% -0.01 -0.22%
20210520 4.4 4.47 4.52 4.35 171472.51 7650 0.00% 0.10 2.29%
20210519 4.37 4.37 4.49 4.32 108749.56 4762 0.00% -0.03 -0.68%
20210518 4.16 4.4 4.46 4.16 306473.98 13339 0.00% 0.25 6.02%
20210517 4.13 4.15 4.22 4.13 64419.00 2686 0.00% 0.02 0.48%
20210514 4.09 4.13 4.15 4.09 33580.97 1386 0.00% 0.03 0.73%
20210513 4.11 4.1 4.12 4.08 33179.40 1361 0.00% -0.02 -0.49%
20210512 4.09 4.12 4.13 4.06 31726.25 1302 0.00% 0.03 0.73%
20210511 4.12 4.09 4.13 4.07 31029.20 1269 0.00% 0.00 0.00%
20210510 4.11 4.09 4.13 4.07 34189.00 1398 0.00% -0.02 -0.49%
20210507 4.03 4.11 4.14 4.03 49205.43 2020 0.00% 0.06 1.48%
20210506 4.02 4.05 4.07 4.02 22789.17 922 0.00% 0.01 0.25%
20210430 4.05 4.04 4.07 4.02 23434.00 948 0.00% 0.02 0.50%
20210429 4.04 4.02 4.07 4.01 21298.20 860 0.00% -0.04 -0.99%
20210428 3.98 4.06 4.1 3.98 40120.19 1625 0.00% 0.10 2.53%
20210427 3.95 3.96 3.98 3.92 24780.80 977 0.00% -0.03 -0.75%
20210426 4.07 3.99 4.08 3.94 53751.85 2146 0.00% -0.07 -1.72%
20210423 4.13 4.06 4.13 4.05 28672.70 1168 0.00% -0.04 -0.98%
20210422 4.09 4.1 4.11 4.06 26714.80 1092 0.00% 0.00 0.00%
20210421 4.16 4.1 4.16 4.08 31501.02 1295 0.00% -0.05 -1.20%
20210420 4.15 4.15 4.21 4.13 38402.51 1603 0.00% 0.00 0.00%
20210419 4.15 4.15 4.18 4.11 39453.60 1640 0.00% -0.01 -0.24%
20210416 4.12 4.16 4.16 4.11 25397.44 1052 0.00% 0.05 1.22%
20210415 4.1 4.11 4.13 4.07 23998.40 983 0.00% 0.00 0.00%
20210414 4.04 4.11 4.14 4.02 51352.75 2100 0.00% 0.05 1.23%
20210413 4.06 4.06 4.08 4.02 25905.43 1050 0.00% -0.01 -0.25%
20210412 4.12 4.07 4.12 4.07 32710.40 1336 0.00% -0.05 -1.21%
20210409 4.12 4.12 4.14 4.07 33445.40 1373 0.00% 0.00 0.00%
20210408 4.13 4.12 4.14 4.06 67260.80 2753 0.00% -0.02 -0.48%
20210407 4.2 4.14 4.21 4.13 60746.31 2523 0.00% -0.05 -1.19%
20210406 4.2 4.19 4.23 4.15 44585.80 1863 0.00% 0.01 0.24%
20210402 4.33 4.18 4.36 4.18 84637.80 3576 0.00% -0.09 -2.11%
20210401 4.33 4.27 4.38 4.23 114127.11 4884 0.00% -0.10 -2.29%
20210331 4.35 4.37 4.44 4.24 117533.00 5092 0.00% -0.03 -0.68%
20210330 4.5 4.4 4.54 4.31 137228.60 6068 0.00% 0.02 0.46%
20210329 4.31 4.38 4.48 4.26 131469.70 5757 0.00% 0.08 1.86%
20210326 4.16 4.3 4.33 4.15 97994.55 4176 0.00% 0.14 3.37%
20210325 4.3 4.16 4.3 4.13 95229.43 3982 0.00% -0.13 -3.03%
20210324 4.22 4.29 4.33 4.21 107009.58 4588 0.00% 0.05 1.18%
