日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 7.07 6.96 7.1 6.81 5440781.72 377518 0.00% -0.11 -1.56%
20211105 7.6 7.07 7.7 7.03 8720464.64 638974 0.00% -0.59 -7.70%
20211104 7.33 7.66 7.77 7.33 7023275.85 536532 0.00% 0.25 3.37%
20211103 7.52 7.41 7.56 7.22 5921313.31 437123 0.00% -0.14 -1.85%
20211102 7.63 7.55 7.88 7.42 9136127.91 696442 0.00% -0.23 -2.96%
20211101 7.08 7.78 7.96 7.02 13341681.08 1008640 0.00% 0.54 7.46%
20211029 7.15 7.24 7.24 6.87 7296693.41 515660 0.00% 0.02 0.28%
20211028 7.1 7.22 7.56 7.03 8473238.64 616444 0.00% 0.07 0.98%
20211027 6.82 7.15 7.27 6.74 9852913.14 699355 0.00% 0.33 4.84%
20211026 6.8 6.82 7.04 6.75 4702911.01 325133 0.00% 0.02 0.29%
20211025 6.7 6.8 6.9 6.65 3903495.06 265526 0.00% 0.17 2.56%
20211022 6.86 6.63 6.87 6.62 3813186.21 256102 0.00% -0.25 -3.63%
20211021 7.05 6.88 7.05 6.82 5297956.51 366236 0.00% -0.22 -3.10%
20211020 6.85 7.1 7.2 6.82 6746849.47 476016 0.00% 0.20 2.90%
20211019 6.97 6.9 7.03 6.86 4109099.20 285120 0.00% -0.10 -1.43%
20211018 6.74 7.0 7.18 6.66 6603609.77 458990 0.00% 0.32 4.79%
20211015 6.48 6.68 6.75 6.43 4146097.83 274000 0.00% 0.15 2.30%
20211014 6.41 6.53 6.69 6.33 4498129.25 293587 0.00% 0.04 0.62%
20211013 6.64 6.49 6.64 6.36 4431096.51 287169 0.00% -0.24 -3.57%
20211012 6.7 6.73 6.94 6.45 6047445.12 402381 0.00% -0.11 -1.61%
20211011 7.22 6.84 7.25 6.7 6123322.83 421529 0.00% -0.30 -4.20%
20211008 7.43 7.14 7.5 7.01 6204876.39 443134 0.00% -0.23 -3.12%
20210930 7.09 7.37 7.5 6.93 8649667.89 622354 0.00% 0.31 4.39%
20210929 7.29 7.06 7.45 7.01 8832864.39 634944 0.00% -0.40 -5.36%
20210928 6.77 7.46 7.57 6.72 12860629.93 938962 0.00% 0.58 8.43%
20210927 7.3 6.88 7.35 6.6 9941987.80 688218 0.00% -0.23 -3.23%
20210924 6.94 7.11 7.35 6.77 12118795.16 857536 0.00% 0.15 2.16%
20210923 7.65 6.96 7.65 6.9 15404211.29 1107953 0.00% -0.32 -4.40%
20210922 6.77 7.28 7.28 6.71 15834135.71 1123689 0.00% 0.66 9.97%
20210917 5.99 6.62 6.62 5.98 15692461.44 1007891 0.00% 0.60 9.97%
20210916 6.14 6.02 6.15 6.0 3740886.01 226545 0.00% -0.14 -2.27%
20210915 5.94 6.16 6.22 5.92 5179486.84 316864 0.00% 0.18 3.01%
20210914 6.17 5.98 6.17 5.96 4501467.06 272165 0.00% -0.18 -2.92%
20210913 6.12 6.16 6.19 6.01 5391735.93 328739 0.00% 0.04 0.65%
20210910 6.2 6.12 6.33 6.1 6207037.96 383658 0.00% -0.12 -1.92%
20210909 6.37 6.24 6.39 6.22 8024758.67 504306 0.00% -0.30 -4.59%
20210908 6.66 6.54 6.88 6.53 11782676.84 784472 0.00% -0.01 -0.15%
20210907 6.25 6.55 6.69 6.21 10710216.01 685022 0.00% 0.17 2.66%
20210906 6.67 6.38 6.69 6.05 12467688.55 787694 0.00% -0.12 -1.85%
20210903 5.99 6.5 6.58 5.9 18116618.15 1155940 0.00% 0.52 8.70%
20210902 5.52 5.98 6.06 5.49 11869267.68 697366 0.00% 0.45 8.14%
20210901 5.48 5.53 5.58 5.46 2954181.43 163351 0.00% 0.03 0.55%
20210831 5.53 5.5 5.57 5.47 2859548.40 157292 0.00% -0.09 -1.61%
20210830 5.55 5.59 5.64 5.38 5184658.09 283592 0.00% 0.06 1.08%
20210827 5.55 5.53 5.7 5.52 4121541.78 230872 0.00% 0.06 1.10%
20210826 5.6 5.47 5.6 5.47 4191300.10 230867 0.00% -0.15 -2.67%
20210825 5.71 5.62 5.73 5.6 4084024.90 230102 0.00% -0.12 -2.09%
20210824 5.73 5.74 5.82 5.7 3582169.63 205550 0.00% -0.01 -0.17%
20210823 5.72 5.75 5.8 5.7 2708588.66 155744 0.00% 0.01 0.17%
20210820 5.8 5.74 5.81 5.71 3265069.51 187337 0.00% -0.09 -1.54%
20210819 5.81 5.83 5.9 5.76 2884360.45 168164 0.00% 0.00 0.00%
20210818 5.82 5.83 5.85 5.76 3569778.29 207249 0.00% -0.08 -1.35%
20210817 6.15 5.91 6.15 5.9 6630966.87 397293 0.00% -0.19 -3.11%
20210816 5.73 6.1 6.24 5.73 9753970.11 582686 0.00% 0.38 6.64%
20210813 5.8 5.72 5.81 5.71 3935042.76 226164 0.00% -0.10 -1.72%
20210812 5.85 5.82 5.88 5.81 3988230.57 232289 0.00% -0.10 -1.69%
20210811 5.85 5.92 6.03 5.77 5956446.76 351638 0.00% 0.07 1.20%
20210810 5.87 5.85 5.89 5.82 3829401.57 223708 0.00% -0.04 -0.68%
20210809 5.96 5.89 5.99 5.88 3502733.98 207062 0.00% -0.05 -0.84%
20210806 5.96 5.94 5.99 5.92 3261068.18 193712 0.00% -0.06 -1.00%
20210805 6.05 6.0 6.1 5.98 3824343.10 230310 0.00% -0.11 -1.80%
20210804 5.97 6.11 6.15 5.93 5145232.57 310082 0.00% 0.12 2.00%
20210803 6.03 5.99 6.14 5.97 4661173.06 281182 0.00% -0.11 -1.80%
20210802 6.13 6.1 6.17 5.95 5336995.99 323084 0.00% -0.02 -0.33%
20210730 5.96 6.12 6.28 5.9 6271878.60 383475 0.00% 0.11 1.83%
20210729 5.95 6.01 6.08 5.92 4769297.69 286173 0.00% 0.05 0.84%
20210728 6.2 5.96 6.2 5.8 5555261.68 333929 0.00% -0.29 -4.64%
20210727 5.92 6.25 6.35 5.81 10129082.05 620920 0.00% 0.29 4.87%
20210726 6.08 5.96 6.08 5.85 5410085.43 322063 0.00% -0.14 -2.30%
20210723 6.24 6.1 6.24 6.05 6609670.74 402847 0.00% -0.17 -2.71%
