日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 20.22 20.05 20.38 19.75 264306.23 52740 0.00% -0.38 -1.86%
20211105 21.08 20.43 21.21 20.43 363217.68 75439 0.00% -0.20 -0.97%
20211104 20.97 20.63 20.98 20.56 297004.58 61609 0.00% -0.14 -0.67%
20211103 20.8 20.77 20.99 20.48 285922.39 59256 0.00% 0.06 0.29%
20211102 20.54 20.71 21.0 20.52 420072.47 87275 0.00% 0.08 0.39%
20211101 20.02 20.63 20.69 20.02 391586.41 80224 0.00% 0.61 3.05%
20211029 19.26 20.02 20.17 19.26 247530.33 49340 0.00% 0.76 3.95%
20211028 19.72 19.26 20.2 19.2 194052.40 38156 0.00% -0.47 -2.38%
20211027 20.1 19.73 20.1 19.64 144241.17 28561 0.00% -0.36 -1.79%
20211026 19.93 20.09 20.25 19.83 188070.54 37752 0.00% 0.13 0.65%
20211025 19.85 19.96 19.97 19.48 161629.33 31919 0.00% 0.08 0.40%
20211022 19.73 19.88 20.12 19.65 172089.26 34329 0.00% 0.23 1.17%
20211021 19.86 19.65 20.08 19.54 157792.53 31166 0.00% -0.27 -1.36%
20211020 20.31 19.92 20.36 19.77 228931.34 45722 0.00% -0.29 -1.43%
20211019 20.43 20.21 20.6 20.1 187535.08 38022 0.00% -0.27 -1.32%
20211018 20.29 20.48 20.54 20.08 184475.81 37550 0.00% -0.01 -0.05%
20211015 20.0 20.49 20.66 19.91 367547.89 75140 0.00% 0.51 2.55%
20211014 20.0 19.98 20.13 19.8 177610.17 35447 0.00% -0.16 -0.79%
20211013 19.46 20.14 20.2 19.4 321683.26 64042 0.00% 0.67 3.44%
20211012 19.65 19.47 19.9 19.29 216407.67 42291 0.00% 0.17 0.88%
20211011 19.2 19.3 19.46 19.12 118156.20 22816 0.00% 0.01 0.05%
20211008 19.3 19.29 19.38 19.09 132568.17 25524 0.00% 0.32 1.69%
20210930 19.0 18.97 19.28 18.85 132957.10 25298 0.00% 0.17 0.90%
20210929 18.78 18.8 18.96 18.6 141078.58 26485 0.00% -0.16 -0.84%
20210928 18.5 18.96 19.11 17.9 210876.38 39227 0.00% 0.01 0.05%
20210927 19.35 18.95 19.45 18.92 148825.55 28519 0.00% -0.25 -1.30%
20210924 19.37 19.2 19.49 19.16 117063.91 22598 0.00% -0.17 -0.88%
20210923 18.97 19.37 19.49 18.97 166758.53 32213 0.00% 0.38 2.00%
20210922 18.91 18.99 19.08 18.78 117979.79 22365 0.00% -0.10 -0.52%
20210917 18.9 19.09 19.18 18.69 160592.70 30403 0.00% 0.13 0.69%
20210916 19.71 18.96 19.86 18.96 263932.01 51097 0.00% -0.78 -3.95%
20210915 20.0 19.74 20.05 19.71 191246.53 37876 0.00% -0.23 -1.15%
20210914 20.24 19.97 20.44 19.91 215473.48 43450 0.00% -0.27 -1.33%
20210913 20.55 20.24 20.56 20.18 223943.18 45404 0.00% -0.31 -1.51%
20210910 20.07 20.55 20.71 20.02 359621.32 73644 0.00% 0.36 1.78%
20210909 20.6 20.19 20.65 20.06 240127.72 48625 0.00% -0.41 -1.99%
20210908 20.33 20.6 20.61 20.24 274199.30 56145 0.00% 0.28 1.38%
20210907 20.33 20.32 20.45 20.15 206755.25 41957 0.00% 0.02 0.10%
20210906 20.08 20.3 20.36 19.71 247174.41 49928 0.00% 0.19 0.94%
20210903 20.04 20.11 20.39 19.88 231113.00 46517 0.00% 0.07 0.35%
20210902 20.4 20.04 20.4 19.97 249461.08 50113 0.00% -0.40 -1.96%
