日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 9.63 9.84 9.84 9.62 124731.94 12190 0.00% 0.13 1.34%
20211105 9.5 9.71 9.84 9.43 164655.73 15944 0.00% 0.21 2.21%
20211104 9.47 9.5 9.54 9.43 86262.32 8182 0.00% 0.05 0.53%
20211103 9.42 9.45 9.52 9.37 71585.80 6759 0.00% 0.03 0.32%
20211102 9.45 9.42 9.64 9.3 115819.94 10969 0.00% -0.08 -0.84%
20211101 9.35 9.5 9.56 9.34 89941.95 8530 0.00% 0.14 1.50%
20211029 9.28 9.36 9.41 9.26 92092.84 8616 0.00% 0.12 1.30%
20211028 9.41 9.24 9.41 9.18 131622.28 12202 0.00% -0.20 -2.12%
20211027 9.9 9.44 9.9 9.31 327985.34 31408 0.00% -0.89 -8.62%
20211026 10.33 10.33 10.47 10.28 73540.44 7616 0.00% -0.03 -0.29%
20211025 10.32 10.36 10.43 10.2 97052.12 9987 0.00% -0.01 -0.10%
20211022 10.57 10.37 10.64 10.35 96362.80 10086 0.00% -0.20 -1.89%
20211021 10.72 10.57 10.79 10.55 111891.63 11928 0.00% -0.21 -1.95%
20211020 10.52 10.78 10.87 10.48 150201.63 16134 0.00% 0.24 2.28%
20211019 10.45 10.54 10.57 10.41 82680.20 8676 0.00% 0.06 0.57%
20211018 10.52 10.48 10.63 10.39 104894.33 10986 0.00% -0.06 -0.57%
20211015 10.52 10.54 10.68 10.51 73474.09 7772 0.00% -0.03 -0.28%
20211014 10.7 10.57 10.74 10.51 101656.43 10777 0.00% -0.19 -1.77%
20211013 10.86 10.76 10.88 10.64 98790.53 10636 0.00% -0.07 -0.65%
20211012 10.72 10.83 10.85 10.55 167682.22 17967 0.00% 0.09 0.84%
20211011 10.43 10.74 10.87 10.39 174971.94 18679 0.00% 0.34 3.27%
20211008 10.48 10.4 10.51 10.37 91368.16 9521 0.00% 0.17 1.66%
20210930 10.18 10.23 10.41 10.17 93608.45 9624 0.00% 0.02 0.20%
20210929 10.18 10.21 10.35 10.04 112050.05 11392 0.00% 0.00 0.00%
20210928 10.15 10.21 10.29 10.15 72520.41 7416 0.00% 0.01 0.10%
20210927 10.59 10.2 10.66 10.07 175151.38 18063 0.00% -0.37 -3.50%
20210924 10.5 10.57 10.76 10.42 166788.93 17686 0.00% 0.05 0.48%
20210923 10.45 10.52 10.62 10.41 111888.26 11798 0.00% 0.12 1.15%
20210922 10.38 10.4 10.47 10.32 131032.17 13612 0.00% -0.14 -1.33%
20210917 10.84 10.54 10.87 10.46 166780.27 17741 0.00% -0.25 -2.32%
20210916 11.0 10.79 11.05 10.78 163563.91 17834 0.00% -0.29 -2.62%
20210915 10.91 11.08 11.26 10.72 262594.45 28777 0.00% 0.09 0.82%
20210914 11.18 10.99 11.25 10.93 199324.51 22083 0.00% -0.10 -0.90%
20210913 10.99 11.09 11.24 10.9 201818.87 22307 0.00% 0.14 1.28%
20210910 11.13 10.95 11.13 10.92 192093.59 21119 0.00% -0.17 -1.53%
20210909 11.2 11.12 11.25 11.0 201618.10 22340 0.00% -0.08 -0.71%
20210908 10.93 11.2 11.32 10.92 272476.51 30377 0.00% 0.20 1.82%
20210907 10.97 11.0 11.12 10.87 239891.33 26370 0.00% 0.00 0.00%
20210906 10.92 11.0 11.16 10.78 266952.45 29273 0.00% 0.15 1.38%
20210903 10.86 10.85 11.06 10.78 214196.65 23372 0.00% 0.05 0.46%
20210902 10.85 10.8 10.92 10.75 229257.73 24804 0.00% -0.15 -1.37%
20210901 10.82 10.95 11.15 10.79 230266.11 25248 0.00% 0.08 0.74%
20210831 11.08 10.87 11.11 10.83 249765.27 27304 0.00% -0.34 -3.03%
20210830 10.91 11.21 11.33 10.72 411899.57 45589 0.00% 0.37 3.41%
20210827 10.98 10.84 11.22 10.74 472078.76 51643 0.00% -0.27 -2.43%
20210826 12.15 11.11 12.15 11.07 1003737.36 115044 0.00% -2.11 -15.96%
20210825 13.21 13.22 13.35 12.97 377865.33 49686 0.00% -0.15 -1.12%
20210824 13.8 13.37 13.97 13.27 520271.45 70276 0.00% -0.22 -1.62%
20210823 12.88 13.59 13.8 12.87 651290.66 87844 0.00% 0.78 6.09%
20210820 12.46 12.81 12.97 12.25 385039.48 48510 0.00% 0.45 3.64%
20210819 12.78 12.36 12.82 12.15 424970.01 52674 0.00% -0.53 -4.11%
20210818 12.73 12.89 13.2 12.73 363367.64 46966 0.00% 0.01 0.08%
