日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 30.71 29.96 30.71 29.85 87383.89 26257 0.00% -0.88 -2.85%
20211105 30.69 30.84 31.0 30.46 66357.22 20391 0.00% 0.10 0.33%
20211104 30.4 30.74 30.79 30.31 51482.73 15777 0.00% 0.32 1.05%
20211103 29.97 30.42 30.7 29.88 59927.21 18265 0.00% 0.44 1.47%
20211102 30.8 29.98 30.96 29.92 68829.48 20859 0.00% -0.82 -2.66%
20211101 30.46 30.8 30.94 30.32 81542.23 25012 0.00% 0.30 0.98%
20211029 30.19 30.5 30.5 29.91 42591.52 12918 0.00% 0.37 1.23%
20211028 30.25 30.13 30.47 29.91 56223.12 16996 0.00% -0.34 -1.12%
20211027 30.39 30.47 30.6 30.13 56319.92 17095 0.00% -0.14 -0.46%
20211026 30.67 30.61 30.86 30.46 64934.91 19891 0.00% -0.30 -0.97%
20211025 30.82 30.91 31.24 30.82 79687.88 24663 0.00% 0.33 1.08%
20211022 30.41 30.58 30.95 30.3 87850.76 26952 0.00% 0.17 0.56%
20211021 30.0 30.41 30.97 29.91 134704.13 41014 0.00% 0.86 2.91%
20211020 29.22 29.55 29.56 29.16 43272.76 12711 0.00% 0.28 0.96%
20211019 29.11 29.27 29.37 29.06 32220.89 9414 0.00% 0.05 0.17%
20211018 29.8 29.22 29.8 29.16 48359.81 14148 0.00% -0.50 -1.68%
20211015 30.05 29.72 30.05 29.66 36073.61 10739 0.00% -0.43 -1.43%
20211014 30.1 30.15 30.45 29.91 47690.23 14386 0.00% 0.00 0.00%
20211013 29.88 30.15 30.18 29.82 55327.67 16602 0.00% 0.33 1.11%
20211012 29.78 29.82 30.07 29.53 47470.15 14156 0.00% 0.03 0.10%
20211011 29.57 29.79 29.96 29.57 39995.10 11920 0.00% 0.14 0.47%
20211008 29.5 29.65 29.77 29.2 39464.56 11669 0.00% 0.33 1.13%
20210930 29.27 29.32 29.5 29.15 27656.13 8106 0.00% 0.06 0.21%
20210929 29.6 29.26 29.6 29.01 43426.08 12693 0.00% -0.39 -1.32%
20210928 29.64 29.65 29.74 29.4 30145.15 8910 0.00% 0.01 0.03%
20210927 29.45 29.64 29.8 29.23 54476.07 16105 0.00% 0.23 0.78%
20210924 29.43 29.41 29.63 29.33 32503.82 9575 0.00% -0.05 -0.17%
20210923 29.42 29.46 29.75 29.41 40089.99 11843 0.00% 0.03 0.10%
20210922 29.49 29.43 29.66 29.2 40339.68 11874 0.00% -0.48 -1.60%
20210917 29.5 29.91 29.93 29.44 43218.02 12856 0.00% 0.40 1.36%
20210916 29.61 29.51 29.99 29.5 51183.23 15206 0.00% -0.19 -0.64%
20210915 30.0 29.7 30.0 29.57 44520.03 13242 0.00% -0.36 -1.20%
20210914 30.58 30.06 30.58 30.02 61945.94 18752 0.00% -0.56 -1.83%
20210913 30.7 30.62 31.2 30.55 84856.39 26166 0.00% 0.32 1.06%
20210910 30.45 30.3 30.5 30.21 55063.89 16679 0.00% -0.21 -0.69%
20210909 30.62 30.51 30.78 30.47 56475.61 17264 0.00% -0.21 -0.68%
20210908 30.69 30.72 30.87 30.42 67677.27 20748 0.00% 0.02 0.07%
20210907 30.95 30.7 31.0 30.48 80513.85 24689 0.00% -0.22 -0.71%
20210906 30.05 30.92 31.19 30.05 151275.76 46601 0.00% 1.39 4.71%
20210903 29.48 29.53 29.6 29.38 51317.45 15138 0.00% 0.10 0.34%
20210902 29.55 29.43 29.59 29.3 43425.65 12769 0.00% -0.22 -0.74%
20210901 29.25 29.65 29.78 28.96 61897.51 18222 0.00% 0.45 1.54%
20210831 29.12 29.2 29.29 28.84 42644.04 12377 0.00% 0.05 0.17%
20210830 29.49 29.15 29.49 29.06 38447.70 11234 0.00% 0.03 0.10%
20210827 29.15 29.12 29.34 29.01 42199.94 12296 0.00% -0.08 -0.27%
20210826 30.0 29.2 30.0 29.19 65608.41 19341 0.00% -0.84 -2.80%
20210825 29.95 30.04 30.31 29.78 48233.65 14440 0.00% 0.23 0.77%
20210824 29.99 29.81 30.05 29.73 56671.04 16903 0.00% -0.17 -0.57%
20210823 30.0 29.98 30.13 29.56 57110.81 17066 0.00% -0.06 -0.20%
20210820 30.94 30.04 30.98 30.02 71165.21 21490 0.00% -0.99 -3.19%
20210819 30.9 31.03 31.5 30.81 91241.13 28398 0.00% 0.13 0.42%
20210818 30.32 30.9 31.25 30.28 71898.55 22080 0.00% 0.05 0.16%
20210817 30.49 30.85 31.3 29.9 106643.25 32522 0.00% 0.36 1.18%
20210816 30.45 30.49 30.71 30.38 44718.90 13661 0.00% -0.01 -0.03%
20210813 30.7 30.5 30.86 30.42 57454.98 17587 0.00% -0.20 -0.65%
20210812 30.66 30.7 31.2 30.6 62164.34 19149 0.00% -0.21 -0.68%
20210811 31.39 30.91 31.39 30.88 95919.29 29771 0.00% -0.53 -1.69%
20210810 31.85 31.44 31.85 31.31 83574.18 26276 0.00% -0.36 -1.13%
20210809 31.68 31.8 32.17 30.91 121542.25 38458 0.00% 0.13 0.41%
20210806 32.41 31.67 32.45 30.63 206022.69 64908 0.00% -1.58 -4.75%
20210805 35.0 33.25 35.7 33.24 427918.58 147864 0.00% 0.02 0.06%
20210804 31.53 33.23 34.18 30.72 174670.21 56192 0.00% 1.86 5.93%
20210803 30.35 31.37 31.59 30.2 144995.88 45212 0.00% 0.93 3.06%
20210802 30.3 30.44 30.71 29.61 87005.61 26214 0.00% 0.09 0.30%
20210730 29.16 30.35 31.18 28.45 123981.24 36901 0.00% 1.20 4.12%
20210729 29.25 29.15 29.45 29.03 45708.75 13333 0.00% -0.09 -0.31%
20210728 28.8 29.24 29.4 28.61 56278.14 16365 0.00% 0.26 0.90%
20210727 29.35 28.98 29.62 28.9 58047.37 16916 0.00% -0.18 -0.62%
20210726 30.24 29.16 30.24 29.1 78336.17 23119 0.00% -1.10 -3.64%
20210723 30.55 30.26 30.78 30.21 49793.00 15121 0.00% -0.38 -1.24%
20210722 31.15 30.64 31.15 30.6 58616.16 17994 0.00% -0.56 -1.79%
20210721 31.48 31.2 31.48 31.03 55333.97 17236 0.00% -0.28 -0.89%
20210720 31.41 31.48 31.95 31.38 63385.18 20057 0.00% 0.08 0.25%
20210719 30.78 31.4 31.5 30.78 77862.23 24315 0.00% 0.84 2.75%
20210716 30.87 30.56 30.91 30.49 41092.18 12572 0.00% -0.24 -0.78%
20210715 31.18 30.8 31.18 30.7 41392.82 12753 0.00% -0.38 -1.22%
20210714 31.2 31.18 31.54 30.75 56222.89 17533 0.00% -0.01 -0.03%
20210713 30.88 31.19 31.56 30.88 69848.90 21768 0.00% 0.44 1.43%
20210712 30.44 30.75 30.94 30.32 56816.29 17443 0.00% 0.31 1.02%
20210709 30.15 30.44 30.44 30.05 48631.39 14706 0.00% 0.23 0.76%
20210708 30.85 30.21 30.94 30.15 66852.56 20279 0.00% -0.62 -2.01%
20210707 30.4 30.83 30.95 30.38 41673.13 12836 0.00% 0.11 0.36%
20210706 31.5 30.72 31.51 30.51 89762.41 27661 0.00% -0.81 -2.57%
20210705 32.0 31.53 32.0 31.42 56908.63 17975 0.00% -0.53 -1.65%
20210702 32.92 32.06 32.92 31.98 79556.25 25588 0.00% -0.94 -2.85%
20210701 33.1 33.0 33.51 32.9 66399.83 22100 0.00% -0.06 -0.18%
20210630 33.12 33.06 33.28 32.81 45641.65 15083 0.00% -0.06 -0.18%
20210629 33.62 33.12 33.62 33.1 52580.75 17470 0.00% -0.49 -1.46%
20210628 32.93 33.61 33.7 32.93 79707.38 26642 0.00% 0.68 2.06%
20210625 32.7 32.93 33.0 32.59 44633.07 14643 0.00% 0.23 0.70%
20210624 32.98 32.7 33.06 32.68 51403.94 16861 0.00% -0.42 -1.27%
