日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 167.27 166.39 170.15 165.08 16064.40 26805 0.00% -1.83 -1.09%
20211105 169.93 168.22 171.57 166.02 21670.13 36409 0.00% -1.88 -1.11%
20211104 169.22 170.1 171.96 168.1 18407.60 31226 0.00% 1.28 0.76%
20211103 168.25 168.82 170.89 165.4 21062.52 35330 0.00% 1.42 0.85%
20211102 167.0 167.4 173.87 167.0 29177.34 49614 0.00% -1.10 -0.65%
20211101 168.5 168.5 170.89 164.3 26054.60 43663 0.00% 2.50 1.51%
20211029 159.11 166.0 171.69 157.01 58931.59 98285 0.00% 7.34 4.63%
20211028 166.42 158.66 167.99 156.37 47286.65 76307 0.00% -8.85 -5.28%
20211027 165.8 167.51 171.0 165.0 36831.88 61546 0.00% -3.42 -2.00%
20211026 172.04 170.93 176.76 168.33 29301.97 50704 0.00% -1.43 -0.83%
20211025 174.98 172.36 175.92 171.68 25465.93 44061 0.00% -1.60 -0.92%
20211022 169.1 173.96 175.87 169.1 28742.20 49716 0.00% 3.89 2.29%
20211021 173.67 170.07 176.5 168.0 32352.01 55346 0.00% -3.98 -2.29%
20211020 174.1 174.05 176.89 167.53 38337.75 66064 0.00% 1.85 1.07%
20211019 170.8 172.2 174.88 168.5 28963.65 49793 0.00% 0.20 0.12%
20211018 177.0 172.0 177.0 166.18 42983.44 73766 0.00% -11.66 -6.35%
20211015 184.04 183.66 188.99 179.0 42812.59 78395 0.00% -2.14 -1.15%
20211014 195.76 185.8 199.63 185.01 53918.28 102321 0.00% -10.60 -5.40%
20211013 188.31 196.4 201.0 187.0 49505.75 96642 0.00% 8.16 4.33%
20211012 182.0 188.24 194.58 181.46 40952.23 77712 0.00% 4.49 2.44%
20211011 195.34 183.75 200.8 183.5 42348.02 80731 0.00% -11.60 -5.94%
20211008 185.99 195.35 198.0 185.0 40998.38 79609 0.00% 9.53 5.13%
20210930 183.26 185.82 187.95 181.9 24184.57 44886 0.00% 2.12 1.15%
20210929 181.71 183.7 190.97 179.61 40893.52 75807 0.00% -0.21 -0.11%
20210928 188.88 183.91 188.88 181.42 43283.19 80017 0.00% -7.25 -3.79%
20210927 188.98 191.16 198.88 185.0 59370.70 114890 0.00% 1.97 1.04%
20210924 177.75 189.19 195.95 175.49 59816.43 112216 0.00% 11.57 6.51%
20210923 174.0 177.62 183.82 170.0 30508.90 54405 0.00% 5.07 2.94%
20210922 165.0 172.55 176.99 164.18 26758.02 45976 0.00% 1.55 0.91%
20210917 165.55 171.0 178.77 162.5 39426.57 67639 0.00% 3.23 1.93%
20210916 166.5 167.77 170.87 163.87 24822.32 41750 0.00% 0.27 0.16%
20210915 173.88 167.5 174.94 166.89 28240.82 47892 0.00% -7.46 -4.26%
20210914 172.72 174.96 182.34 172.72 26413.24 47035 0.00% 0.79 0.45%
20210913 175.73 174.17 177.68 170.44 20809.51 36184 0.00% -1.01 -0.58%
20210910 173.21 175.18 177.63 172.62 19802.35 34652 0.00% 1.18 0.68%
20210909 180.79 174.0 183.51 173.62 25787.30 45693 0.00% -5.27 -2.94%
20210908 183.36 179.27 184.35 179.03 16944.24 30593 0.00% -3.51 -1.92%
20210907 184.0 182.78 184.95 179.01 19149.98 34835 0.00% -1.03 -0.56%
20210906 172.62 183.81 187.47 172.01 34145.37 62160 0.00% 10.32 5.95%
20210903 174.0 173.49 179.5 171.63 35537.67 62220 0.00% -1.84 -1.05%
20210902 187.5 175.33 189.8 173.0 40409.28 72106 0.00% -12.65 -6.73%
20210901 181.15 187.98 189.96 175.04 37446.19 68419 0.00% 7.20 3.98%
20210831 185.29 180.78 187.99 179.01 35650.33 65169 0.00% -5.20 -2.80%
20210830 178.67 185.98 186.0 166.88 59045.02 105367 0.00% -3.26 -1.72%
20210827 191.01 189.24 197.88 186.5 32113.85 61440 0.00% -1.58 -0.83%
20210826 200.71 190.82 201.5 190.38 27669.21 53613 0.00% -8.36 -4.20%
20210825 199.98 199.18 206.09 197.0 32123.55 64767 0.00% 1.79 0.91%
20210824 199.63 197.39 204.85 196.0 28246.34 56565 0.00% -0.51 -0.26%
20210823 192.59 197.9 199.75 188.31 29284.49 57256 0.00% 5.65 2.94%
20210820 206.0 192.25 206.0 187.76 48731.44 94663 0.00% -14.30 -6.92%
20210819 203.49 206.55 211.0 203.04 20594.69 42808 0.00% 3.55 1.75%
20210818 204.0 203.0 210.49 201.08 24414.37 49948 0.00% -3.31 -1.60%
20210817 217.49 206.31 221.55 203.69 36707.67 77526 0.00% -12.39 -5.67%
20210816 210.0 218.7 224.15 208.02 33896.31 73980 0.00% 8.70 4.14%
20210813 212.58 210.0 218.8 209.98 24528.11 52442 0.00% -1.30 -0.62%
20210812 207.86 211.3 216.12 206.66 18875.20 40086 0.00% -0.72 -0.34%
20210811 217.0 212.02 225.25 210.1 35002.69 75856 0.00% -8.01 -3.64%
20210810 213.02 220.03 225.8 203.0 59626.01 127601 0.00% 4.75 2.21%
20210809 209.0 215.28 217.44 206.99 35962.75 76363 0.00% -2.19 -1.01%
20210806 219.2 217.47 224.9 215.5 22148.78 48539 0.00% -1.73 -0.79%
20210805 222.7 219.2 225.96 218.05 31282.01 69118 0.00% -8.90 -3.90%
20210804 227.0 228.1 230.9 218.0 32936.69 74238 0.00% -1.70 -0.74%
20210803 221.33 229.8 238.59 218.59 39266.38 90436 0.00% 4.70 2.09%
20210802 222.9 225.1 229.97 201.0 44634.22 96034 0.00% -3.91 -1.71%
20210730 230.36 229.01 233.35 218.2 34372.68 77347 0.00% -5.96 -2.54%
20210729 241.5 234.97 243.5 227.2 34921.26 82445 0.00% 3.97 1.72%
20210728 218.69 231.0 237.77 215.0 43747.49 99768 0.00% 13.00 5.96%
20210727 226.0 218.0 232.99 217.11 49370.98 111384 0.00% -8.05 -3.56%
