日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 8.52 8.36 8.54 8.11 134366.73 11127 0.00% -0.17 -1.99%
20211105 8.33 8.53 8.6 8.26 140502.17 11949 0.00% 0.19 2.28%
20211104 8.28 8.34 8.38 8.25 63383.29 5272 0.00% 0.01 0.12%
20211103 8.39 8.33 8.41 8.18 61083.24 5060 0.00% -0.08 -0.95%
20211102 8.59 8.41 8.63 8.25 89611.27 7559 0.00% -0.18 -2.10%
20211101 8.55 8.59 8.73 8.47 145696.34 12544 0.00% 0.02 0.23%
20211029 8.38 8.57 8.6 8.22 113371.64 9636 0.00% 0.14 1.66%
20211028 8.29 8.43 8.43 8.07 85039.04 6972 0.00% 0.02 0.24%
20211027 8.39 8.41 8.43 8.18 75775.49 6310 0.00% 0.07 0.84%
20211026 8.52 8.34 8.58 8.27 84930.19 7149 0.00% -0.12 -1.42%
20211025 8.5 8.46 8.62 8.39 80754.40 6886 0.00% -0.07 -0.82%
20211022 8.8 8.53 8.83 8.51 119671.66 10359 0.00% -0.27 -3.07%
20211021 8.98 8.8 9.03 8.7 164029.40 14464 0.00% -0.18 -2.00%
20211020 8.54 8.98 9.0 8.47 212691.24 18802 0.00% 0.43 5.03%
20211019 8.45 8.55 8.57 8.24 67945.52 5712 0.00% 0.15 1.79%
20211018 8.41 8.4 8.53 8.36 67657.30 5704 0.00% -0.01 -0.12%
20211015 8.43 8.41 8.55 8.2 68229.35 5707 0.00% -0.05 -0.59%
20211014 8.18 8.46 8.53 8.07 125511.11 10468 0.00% 0.26 3.17%
20211013 8.61 8.2 8.61 8.06 169860.73 14029 0.00% -0.48 -5.53%
20211012 8.53 8.68 8.75 8.43 163865.71 14087 0.00% 0.13 1.52%
20211011 8.83 8.55 8.85 8.51 101683.80 8784 0.00% -0.18 -2.06%
20211008 8.86 8.73 8.89 8.63 151616.06 13246 0.00% -0.15 -1.69%
20210930 8.45 8.88 8.92 8.34 204792.76 17807 0.00% 0.39 4.59%
20210929 8.61 8.49 8.63 8.4 132798.84 11244 0.00% -0.16 -1.85%
20210928 8.45 8.65 8.76 8.42 123677.33 10686 0.00% 0.19 2.25%
20210927 8.62 8.46 8.76 8.42 139553.38 12016 0.00% -0.09 -1.05%
20210924 8.69 8.55 8.79 8.53 180683.79 15605 0.00% -0.23 -2.62%
20210923 8.35 8.78 8.87 8.34 271406.45 23489 0.00% 0.37 4.40%
20210922 8.48 8.41 8.62 8.3 201601.56 17028 0.00% -0.07 -0.83%
20210917 8.26 8.48 8.48 8.15 145037.67 12069 0.00% 0.22 2.66%
20210916 8.14 8.26 8.4 8.12 119057.53 9876 0.00% 0.09 1.10%
20210915 8.14 8.17 8.24 8.0 49340.80 4016 0.00% 0.03 0.37%
20210914 8.24 8.14 8.29 8.13 96325.68 7918 0.00% -0.11 -1.33%
20210913 8.3 8.25 8.31 8.12 125162.87 10264 0.00% -0.07 -0.84%
20210910 8.24 8.32 8.35 8.16 123780.77 10234 0.00% 0.09 1.09%
20210909 8.19 8.23 8.3 8.1 123357.50 10138 0.00% 0.03 0.37%
20210908 8.06 8.2 8.21 8.05 149222.78 12170 0.00% 0.13 1.61%
20210907 8.01 8.07 8.1 7.97 101995.08 8213 0.00% 0.06 0.75%
20210906 7.89 8.01 8.03 7.86 78492.49 6267 0.00% 0.12 1.52%
20210903 7.82 7.89 7.94 7.8 79440.10 6266 0.00% 0.07 0.90%
20210902 7.8 7.82 7.83 7.71 58840.00 4578 0.00% 0.01 0.13%
20210901 7.89 7.81 7.93 7.74 68876.75 5381 0.00% -0.09 -1.14%
20210831 7.82 7.9 7.91 7.68 61014.94 4768 0.00% 0.07 0.89%
20210830 7.93 7.83 7.97 7.68 80409.30 6281 0.00% -0.10 -1.26%
20210827 8.03 7.93 8.03 7.84 90259.13 7134 0.00% -0.10 -1.25%
20210826 8.05 8.03 8.1 8.0 52554.63 4227 0.00% -0.02 -0.25%
20210825 8.12 8.05 8.13 8.04 61394.70 4952 0.00% -0.09 -1.11%
20210824 8.11 8.14 8.18 8.01 114032.24 9217 0.00% 0.01 0.12%
20210823 8.24 8.13 8.27 8.08 114401.52 9329 0.00% -0.11 -1.33%
20210820 8.19 8.24 8.33 8.03 122299.45 9983 0.00% 0.04 0.49%
20210819 8.07 8.2 8.24 8.06 122083.85 9958 0.00% 0.12 1.49%
20210818 7.98 8.08 8.11 7.91 117096.58 9409 0.00% 0.09 1.13%
20210817 8.03 7.99 8.06 7.88 88811.06 7073 0.00% -0.06 -0.75%
20210816 8.02 8.05 8.07 7.93 60813.56 4872 0.00% 0.03 0.37%
20210813 7.91 8.02 8.07 7.91 52042.32 4152 0.00% 0.06 0.75%
20210812 8.14 7.96 8.2 7.93 88477.90 7109 0.00% -0.13 -1.61%
20210811 8.16 8.09 8.19 8.01 130038.71 10516 0.00% -0.07 -0.86%
20210810 7.77 8.16 8.17 7.72 234168.37 18783 0.00% 0.39 5.02%
20210809 7.71 7.77 7.84 7.67 67567.61 5241 0.00% 0.05 0.65%
20210806 7.71 7.72 7.76 7.62 52493.90 4021 0.00% -0.05 -0.64%
20210805 7.85 7.77 7.93 7.72 57760.81 4503 0.00% -0.11 -1.40%
20210804 7.95 7.88 7.96 7.77 90722.28 7146 0.00% -0.04 -0.51%
20210803 7.83 7.92 8.06 7.78 150988.82 12002 0.00% 0.06 0.76%
20210802 7.85 7.86 7.95 7.72 73648.06 5789 0.00% -0.05 -0.63%
20210730 7.92 7.91 7.93 7.79 85496.14 6723 0.00% -0.02 -0.25%
20210729 7.68 7.93 7.93 7.58 103733.94 8097 0.00% 0.23 2.99%
20210728 7.74 7.7 7.76 7.3 74048.23 5574 0.00% 0.01 0.13%
20210727 7.61 7.69 7.87 7.6 108337.04 8357 0.00% 0.02 0.26%
20210726 7.57 7.67 7.69 7.5 50907.42 3868 0.00% 0.07 0.92%
20210723 7.56 7.6 7.67 7.53 49367.22 3752 0.00% 0.03 0.40%
20210722 7.6 7.57 7.62 7.52 42486.11 3213 0.00% -0.02 -0.26%
20210721 7.79 7.59 7.84 7.54 86106.02 6591 0.00% -0.19 -2.44%
20210720 7.72 7.78 7.79 7.68 50821.39 3931 0.00% 0.06 0.78%
20210719 7.69 7.72 7.72 7.62 29539.10 2265 0.00% 0.08 1.05%
20210716 7.71 7.64 7.76 7.63 36690.50 2821 0.00% -0.09 -1.16%
20210715 7.88 7.73 7.95 7.55 104640.86 8076 0.00% -0.10 -1.28%
20210714 7.85 7.83 7.88 7.81 37606.54 2948 0.00% -0.02 -0.25%
20210713 7.82 7.85 7.86 7.74 38481.17 3011 0.00% 0.04 0.51%
20210712 7.8 7.81 7.86 7.76 38078.56 2972 0.00% -0.02 -0.26%
20210709 7.64 7.83 7.86 7.59 72353.98 5612 0.00% 0.19 2.49%
20210708 7.72 7.64 7.88 7.64 98514.94 7643 0.00% -0.06 -0.78%
20210707 7.51 7.7 7.72 7.51 36167.32 2766 0.00% 0.16 2.12%
20210706 7.52 7.54 7.61 7.5 30452.60 2300 0.00% 0.02 0.27%
20210705 7.52 7.52 7.53 7.37 64193.30 4784 0.00% 0.00 0.00%
20210702 7.62 7.52 7.69 7.51 38432.30 2913 0.00% -0.13 -1.70%
20210701 7.81 7.65 7.95 7.65 128594.67 10086 0.00% -0.15 -1.92%
20210630 7.62 7.8 7.88 7.58 86765.30 6745 0.00% 0.18 2.36%
20210629 7.73 7.62 7.73 7.57 43142.71 3290 0.00% -0.11 -1.42%
20210628 7.66 7.73 7.73 7.61 35027.97 2694 0.00% 0.07 0.91%
20210625 7.64 7.66 7.68 7.52 48407.87 3680 0.00% 0.03 0.39%
20210624 7.68 7.63 7.72 7.52 117864.64 8957 0.00% -0.07 -0.91%
20210623 7.83 7.7 7.84 7.62 56280.57 4342 0.00% -0.10 -1.28%
20210622 7.78 7.8 7.84 7.73 29516.44 2297 0.00% 0.02 0.26%
20210621 7.87 7.78 7.88 7.77 42496.80 3318 0.00% -0.09 -1.14%
20210618 7.81 7.87 7.88 7.7 44958.52 3493 0.00% 0.06 0.77%
20210617 7.85 7.81 7.92 7.7 46153.10 3603 0.00% -0.06 -0.76%
20210616 8.09 7.87 8.09 7.86 45335.80 3611 0.00% -0.21 -2.60%
20210615 8.18 8.08 8.23 8.05 39170.02 3176 0.00% -0.14 -1.70%
20210611 8.35 8.22 8.35 8.2 39664.28 3269 0.00% -0.10 -1.20%
20210610 8.24 8.32 8.36 8.18 72730.53 6039 0.00% 0.08 0.97%
20210609 8.26 8.24 8.26 8.17 34688.61 2853 0.00% -0.03 -0.36%
20210608 8.16 8.27 8.27 8.05 84114.11 6866 0.00% 0.11 1.35%
20210607 8.13 8.16 8.21 8.12 61947.63 5062 0.00% 0.03 0.37%
20210604 8.08 8.13 8.13 8.01 49420.10 3987 0.00% 0.05 0.62%
20210603 8.22 8.08 8.22 8.08 83629.90 6791 0.00% -0.09 -1.10%
20210602 8.42 8.17 8.42 8.14 121588.70 10065 0.00% -0.27 -3.20%
20210601 8.4 8.44 8.52 8.35 137050.57 11575 0.00% 0.03 0.36%
20210531 8.37 8.41 8.41 8.31 79175.50 6624 0.00% 0.00 0.00%
20210528 8.44 8.41 8.45 8.25 151578.95 12644 0.00% -0.11 -1.29%
20210527 8.38 8.52 8.66 8.33 172971.55 14711 0.00% 0.14 1.67%
20210526 8.36 8.38 8.45 8.32 71013.16 5944 0.00% 0.00 0.00%
