日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 18.14 18.07 18.25 17.97 803827.51 145689 0.00% -0.07 -0.39%
20211105 18.04 18.14 18.24 17.97 729897.09 132138 0.00% -0.09 -0.49%
20211104 18.22 18.23 18.32 18.01 773762.30 140508 0.00% -0.06 -0.33%
20211103 18.03 18.29 18.29 17.94 1014872.44 184089 0.00% 0.27 1.50%
20211102 18.97 18.02 19.07 17.88 2758717.21 502625 0.00% -0.95 -5.01%
20211101 18.67 18.97 19.25 18.58 1376605.63 261084 0.00% 0.34 1.83%
20211029 19.34 18.63 19.41 18.52 1642608.01 310189 0.00% -0.42 -2.20%
20211028 19.01 19.05 19.2 18.89 590691.78 112405 0.00% -0.03 -0.16%
20211027 19.3 19.08 19.35 18.83 995326.21 189852 0.00% -0.30 -1.55%
20211026 19.58 19.38 19.76 19.27 1045140.40 203428 0.00% -0.27 -1.37%
20211025 19.58 19.65 19.76 19.48 876198.24 171578 0.00% -0.22 -1.11%
20211022 19.9 19.87 20.12 19.67 971692.17 193388 0.00% 0.09 0.46%
20211021 19.3 19.78 19.86 19.3 1469600.45 288311 0.00% 0.63 3.29%
20211020 19.3 19.15 19.51 19.05 687582.70 132253 0.00% -0.08 -0.42%
20211019 19.2 19.23 19.48 19.17 676641.57 130581 0.00% -0.01 -0.05%
20211018 19.34 19.24 19.47 19.1 664331.48 127799 0.00% 0.02 0.10%
20211015 19.14 19.22 19.48 19.0 842512.56 162234 0.00% 0.13 0.68%
20211014 19.24 19.09 19.47 18.96 571365.77 109593 0.00% -0.12 -0.62%
20211013 19.33 19.21 19.46 19.04 701940.65 134980 0.00% -0.13 -0.67%
20211012 19.33 19.34 19.65 19.16 1053341.02 204116 0.00% -0.02 -0.10%
20211011 19.0 19.36 19.5 19.0 1563445.40 302371 0.00% 0.68 3.64%
20211008 18.41 18.68 18.74 18.4 810562.17 150641 0.00% 0.38 2.08%
20210930 18.54 18.3 18.54 18.21 708723.40 129906 0.00% -0.21 -1.13%
20210929 18.27 18.51 18.75 18.21 818234.03 151156 0.00% 0.05 0.27%
20210928 18.1 18.46 18.57 18.04 1016262.97 186564 0.00% 0.36 1.99%
20210927 17.92 18.1 18.15 17.52 1221820.87 217595 0.00% 0.18 1.00%
20210924 18.19 17.92 18.3 17.85 803239.87 144872 0.00% -0.30 -1.65%
20210923 18.25 18.22 18.53 18.08 757548.73 138334 0.00% 0.10 0.55%
20210922 18.0 18.12 18.32 17.78 1389290.90 250251 0.00% -0.56 -3.00%
20210917 18.6 18.68 18.82 18.46 770200.54 143365 0.00% 0.08 0.43%
20210916 18.75 18.6 18.97 18.58 907176.28 169965 0.00% -0.25 -1.33%
20210915 19.08 18.85 19.23 18.7 1193492.05 226012 0.00% -0.31 -1.62%
20210914 20.09 19.16 20.2 19.13 1747155.01 340760 0.00% -0.93 -4.63%
20210913 19.74 20.09 20.15 19.61 1586912.19 316387 0.00% 0.35 1.77%
20210910 19.26 19.74 20.23 19.23 1935697.67 383514 0.00% 0.51 2.65%
20210909 19.31 19.23 19.38 19.05 925753.12 177703 0.00% -0.20 -1.03%
20210908 19.83 19.43 20.08 19.3 1356653.24 266456 0.00% -0.47 -2.36%
20210907 19.42 19.9 19.93 19.2 1223166.95 239389 0.00% 0.54 2.79%
20210906 19.35 19.36 19.67 19.32 768484.15 149608 0.00% -0.08 -0.41%
20210903 19.35 19.44 19.78 18.95 1239110.12 240526 0.00% 0.01 0.05%
20210902 19.27 19.43 19.62 19.24 1356523.77 263808 0.00% 0.27 1.41%
20210901 18.41 19.16 19.35 18.39 1863631.62 353493 0.00% 0.66 3.57%
20210831 18.15 18.5 18.6 17.96 1166433.73 213536 0.00% 0.40 2.21%
20210830 18.14 18.1 18.46 17.93 1157385.81 210259 0.00% 0.09 0.50%
20210827 18.1 18.01 18.29 17.82 1057717.73 190918 0.00% -0.12 -0.66%
20210826 18.35 18.13 18.38 18.02 795092.98 144259 0.00% -0.24 -1.31%
20210825 18.58 18.37 18.75 18.29 723375.69 133709 0.00% -0.22 -1.18%
20210824 18.29 18.59 18.68 18.23 912142.72 168672 0.00% 0.30 1.64%
20210823 18.25 18.29 18.48 18.16 786544.62 144110 0.00% 0.03 0.16%
20210820 18.68 18.26 18.8 18.01 1313533.59 239942 0.00% -0.29 -1.56%
20210819 19.1 18.55 19.25 18.55 1045515.66 196448 0.00% -0.64 -3.34%
20210818 18.43 19.19 19.41 18.42 1331224.20 252896 0.00% 0.80 4.35%
20210817 18.62 18.39 18.84 18.34 734270.20 136489 0.00% -0.24 -1.29%
20210816 18.77 18.63 18.89 18.47 750721.26 140273 0.00% 0.00 0.00%
20210813 18.62 18.63 18.7 18.4 726766.59 134661 0.00% 0.02 0.11%
20210812 18.72 18.61 18.87 18.54 729884.83 136526 0.00% -0.13 -0.69%
20210811 18.68 18.74 19.33 18.58 1490810.84 282796 0.00% 0.08 0.43%
20210810 18.19 18.66 18.78 17.95 1454307.45 267197 0.00% 0.44 2.41%
20210809 17.58 18.22 18.59 17.56 1620648.97 295393 0.00% 0.67 3.82%
20210806 17.32 17.55 17.64 17.08 960913.92 167066 0.00% 0.14 0.80%
20210805 17.36 17.41 17.61 17.27 776649.93 135630 0.00% 0.01 0.06%
20210804 17.7 17.4 17.72 17.37 920211.34 160565 0.00% -0.24 -1.36%
20210803 17.72 17.64 17.88 17.5 1107108.03 195129 0.00% -0.26 -1.45%
20210802 17.55 17.9 18.04 17.17 1388659.29 245386 0.00% 0.23 1.30%
20210730 17.85 17.67 17.94 17.53 955772.47 168846 0.00% -0.27 -1.51%
20210729 18.48 17.94 18.48 17.91 1249646.23 225678 0.00% -0.39 -2.13%
20210728 18.09 18.33 18.46 17.95 1120704.92 204598 0.00% 0.35 1.95%
20210727 18.77 17.98 18.87 17.85 1596391.14 291355 0.00% -0.72 -3.85%
20210726 19.62 18.7 19.65 18.68 1607333.14 305271 0.00% -1.09 -5.51%
20210723 19.92 19.79 19.93 19.6 787151.78 155221 0.00% -0.12 -0.60%
20210722 19.7 19.91 20.27 19.68 847360.89 169388 0.00% 0.18 0.91%
20210721 20.06 19.73 20.2 19.64 1163013.29 230329 0.00% -0.30 -1.50%
20210720 20.28 20.03 20.4 19.96 612004.66 123134 0.00% -0.38 -1.86%
20210719 20.44 20.41 20.5 19.94 748672.98 151022 0.00% -0.04 -0.20%
20210716 20.67 20.45 20.92 20.31 758201.48 155446 0.00% -0.35 -1.68%
20210715 19.81 20.8 20.85 19.71 1276302.20 260271 0.00% 0.98 4.94%
20210714 20.39 19.82 20.39 19.7 1156382.31 230036 0.00% -0.59 -2.89%
20210713 20.55 20.41 20.7 20.12 825470.32 168682 0.00% -0.10 -0.49%
