日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 7.45 7.43 7.45 7.3 15066.00 1115 0.00% 0.01 0.13%
20211105 7.46 7.42 7.48 7.41 12139.20 904 0.00% -0.05 -0.67%
20211104 7.42 7.47 7.47 7.39 13588.00 1009 0.00% 0.06 0.81%
20211103 7.43 7.41 7.43 7.33 11417.00 843 0.00% 0.01 0.14%
20211102 7.55 7.4 7.59 7.31 17229.00 1281 0.00% -0.13 -1.73%
20211101 7.5 7.53 7.61 7.46 12432.00 937 0.00% 0.04 0.53%
20211029 7.46 7.49 7.55 7.39 13556.00 1014 0.00% 0.07 0.94%
20211028 7.65 7.42 7.66 7.38 19534.00 1461 0.00% -0.18 -2.37%
20211027 7.67 7.6 7.7 7.46 13459.00 1014 0.00% -0.06 -0.78%
20211026 7.72 7.66 7.78 7.6 17016.20 1307 0.00% -0.11 -1.42%
20211025 7.74 7.77 7.79 7.67 13206.89 1021 0.00% 0.02 0.26%
20211022 7.87 7.75 7.87 7.72 11628.00 903 0.00% -0.05 -0.64%
20211021 7.92 7.8 7.92 7.78 11884.00 930 0.00% -0.05 -0.64%
20211020 7.95 7.85 7.97 7.82 14659.00 1155 0.00% -0.11 -1.38%
20211019 7.98 7.96 8.03 7.88 12221.00 972 0.00% 0.01 0.13%
20211018 7.87 7.95 8.01 7.85 15165.00 1203 0.00% 0.00 0.00%
20211015 7.97 7.95 8.18 7.9 29273.34 2354 0.00% 0.06 0.76%
20211014 7.89 7.89 7.97 7.76 16199.00 1276 0.00% 0.03 0.38%
20211013 7.84 7.86 7.89 7.73 17528.00 1368 0.00% 0.01 0.13%
20211012 7.95 7.85 8.06 7.75 27783.97 2194 0.00% -0.16 -2.00%
20211011 8.14 8.01 8.2 7.85 34952.72 2793 0.00% -0.17 -2.08%
20211008 8.13 8.18 8.28 8.04 44211.58 3601 0.00% 0.04 0.49%
20210930 8.23 8.14 8.3 7.8 88312.45 7097 0.00% -0.53 -6.11%
20210929 9.45 8.67 9.85 8.24 172687.09 15532 0.00% -0.48 -5.25%
20210928 8.61 9.15 9.28 8.54 90718.00 8210 0.00% 0.56 6.52%
20210927 9.01 8.59 9.24 8.44 71894.00 6266 0.00% -0.42 -4.66%
20210924 9.09 9.01 9.15 8.85 37681.00 3377 0.00% -0.11 -1.21%
20210923 8.55 9.12 9.29 8.55 65132.48 5872 0.00% 0.49 5.68%
20210922 8.7 8.63 8.79 8.47 32739.00 2806 0.00% -0.20 -2.27%
20210917 8.7 8.83 8.88 8.47 30913.36 2682 0.00% 0.07 0.80%
20210916 9.19 8.76 9.19 8.68 43324.48 3835 0.00% -0.31 -3.42%
20210915 8.69 9.07 9.1 8.57 58739.00 5260 0.00% 0.49 5.71%
20210914 8.82 8.58 8.89 8.55 24895.00 2161 0.00% -0.24 -2.72%
20210913 8.7 8.82 8.87 8.6 27471.00 2405 0.00% 0.13 1.50%
20210910 8.91 8.69 9.04 8.63 30868.48 2708 0.00% -0.22 -2.47%
20210909 8.81 8.91 8.98 8.73 31078.00 2751 0.00% 0.03 0.34%
