日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 6.38 6.42 6.54 6.35 78860.36 5083 0.00% 0.15 2.39%
20211105 6.33 6.27 6.33 6.24 35025.00 2197 0.00% -0.04 -0.63%
20211104 6.15 6.31 6.34 6.14 57961.82 3633 0.00% 0.17 2.77%
20211103 6.1 6.14 6.19 6.09 29818.13 1831 0.00% 0.02 0.33%
20211102 6.27 6.12 6.3 6.08 65598.81 4048 0.00% -0.18 -2.86%
20211101 6.3 6.3 6.34 6.22 54489.27 3429 0.00% 0.04 0.64%
20211029 6.15 6.26 6.28 6.14 54247.16 3369 0.00% 0.08 1.29%
20211028 6.16 6.18 6.25 6.15 51788.51 3206 0.00% -0.04 -0.64%
20211027 6.2 6.22 6.25 6.11 62183.66 3838 0.00% 0.05 0.81%
20211026 6.1 6.17 6.28 6.09 80497.47 5000 0.00% 0.12 1.98%
20211025 6.03 6.05 6.11 5.99 34762.61 2101 0.00% -0.02 -0.33%
20211022 6.08 6.07 6.1 6.03 34534.95 2092 0.00% 0.03 0.50%
20211021 6.11 6.04 6.15 6.03 46505.00 2825 0.00% -0.07 -1.15%
20211020 6.2 6.11 6.24 6.1 55667.34 3423 0.00% -0.09 -1.45%
20211019 6.18 6.2 6.25 6.13 42662.41 2639 0.00% 0.01 0.16%
20211018 6.13 6.19 6.22 6.1 40091.01 2476 0.00% 0.07 1.14%
20211015 6.2 6.12 6.21 6.08 78807.72 4844 0.00% -0.09 -1.45%
20211014 6.25 6.21 6.28 6.16 50352.51 3133 0.00% -0.04 -0.64%
20211013 6.39 6.25 6.47 6.17 89795.35 5614 0.00% -0.16 -2.50%
20211012 6.56 6.41 6.68 6.36 108192.17 7025 0.00% -0.19 -2.88%
20211011 6.89 6.6 6.92 6.57 134913.02 8980 0.00% -0.24 -3.51%
20211008 6.79 6.84 7.05 6.77 161026.00 11083 0.00% 0.18 2.70%
20210930 6.59 6.66 6.75 6.57 103257.25 6891 0.00% 0.08 1.22%
20210929 6.72 6.58 6.79 6.54 157064.68 10424 0.00% -0.21 -3.09%
20210928 6.69 6.79 6.85 6.63 143345.36 9664 0.00% -0.01 -0.15%
20210927 6.74 6.8 6.89 6.53 238354.50 15949 0.00% 0.09 1.34%
20210924 7.15 6.71 7.15 6.68 420284.31 28749 0.00% -0.44 -6.15%
20210923 6.55 7.15 7.15 6.5 496516.40 34509 0.00% 0.65 10.00%
20210922 6.29 6.5 6.5 6.27 65596.64 4198 0.00% 0.17 2.69%
20210917 6.28 6.33 6.36 6.19 62106.76 3898 0.00% 0.06 0.96%
20210916 6.4 6.27 6.48 6.27 81646.39 5204 0.00% -0.14 -2.18%
20210915 6.45 6.41 6.48 6.34 62671.26 4014 0.00% 0.01 0.16%
20210914 6.52 6.4 6.59 6.38 76656.51 4956 0.00% -0.13 -1.99%
