日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 55.31 55.0 57.2 54.0 40343.13 22357 0.00% -0.31 -0.56%
20211105 55.47 55.31 56.5 54.63 46406.68 25706 0.00% -0.92 -1.64%
20211104 53.44 56.23 56.86 52.9 66597.68 36546 0.00% 2.42 4.50%
20211103 53.44 53.81 54.1 52.83 39845.27 21319 0.00% 0.38 0.71%
20211102 53.8 53.43 55.26 52.05 78376.46 41845 0.00% -0.31 -0.58%
20211101 53.0 53.74 56.01 52.0 91698.53 49852 0.00% 0.74 1.40%
20211029 50.0 53.0 53.77 49.61 125712.76 65243 0.00% 3.06 6.13%
20211028 45.01 49.94 49.94 44.26 84883.25 40191 0.00% 4.54 10.00%
20211027 48.0 45.4 48.0 45.1 78842.64 36205 0.00% -2.75 -5.71%
20211026 49.7 48.15 49.8 47.91 56068.68 27274 0.00% -1.91 -3.82%
20211025 50.02 50.06 50.49 48.48 78297.76 38777 0.00% 0.04 0.08%
20211022 45.49 50.02 50.02 45.49 128890.43 62753 0.00% 4.55 10.01%
20211021 44.81 45.47 45.5 44.69 25945.20 11700 0.00% 0.51 1.13%
20211020 45.67 44.96 45.78 44.53 25855.64 11624 0.00% -0.53 -1.17%
20211019 45.7 45.49 46.14 45.09 39632.90 18032 0.00% -0.62 -1.34%
20211018 48.39 46.11 48.44 45.55 44124.91 20396 0.00% -1.99 -4.14%
20211015 47.95 48.1 48.58 46.56 43095.87 20495 0.00% 0.44 0.92%
20211014 48.0 47.66 49.25 47.6 30492.62 14694 0.00% -0.33 -0.69%
20211013 48.39 47.99 48.49 46.5 29366.21 13962 0.00% -0.09 -0.19%
20211012 49.65 48.08 49.79 47.55 72809.39 35106 0.00% -1.92 -3.84%
20211011 49.37 50.0 50.64 48.43 60532.33 30185 0.00% 0.70 1.42%
20211008 46.74 49.3 49.43 46.72 63706.11 31002 0.00% 2.59 5.54%
20210930 47.98 46.71 49.0 46.6 29502.26 14022 0.00% -1.21 -2.53%
20210929 47.13 47.92 48.25 46.0 26585.25 12600 0.00% 0.39 0.82%
20210928 47.2 47.53 48.0 46.32 28654.54 13561 0.00% 0.26 0.55%
20210927 46.05 47.27 47.83 45.72 30313.23 14246 0.00% 1.26 2.74%
20210924 45.65 46.01 46.4 45.18 24036.73 11071 0.00% 0.50 1.10%
20210923 45.01 45.51 46.18 44.64 21596.41 9833 0.00% 0.70 1.56%
20210922 44.71 44.81 44.91 43.85 15671.13 6952 0.00% -0.48 -1.06%
20210917 45.05 45.29 45.55 44.81 16606.96 7508 0.00% 0.11 0.24%
20210916 45.08 45.18 45.9 44.53 25727.88 11645 0.00% -0.22 -0.48%
20210915 47.24 45.4 47.24 44.82 32410.49 14762 0.00% -1.90 -4.02%
20210914 48.25 47.3 49.28 47.22 19920.43 9554 0.00% -1.05 -2.17%
20210913 49.3 48.35 49.53 48.23 15152.17 7377 0.00% -1.36 -2.74%
20210910 49.63 49.71 50.07 49.15 13127.82 6509 0.00% 0.13 0.26%
20210909 49.96 49.58 50.25 49.51 10648.39 5298 0.00% -0.44 -0.88%
20210908 49.4 50.02 50.16 49.36 10572.25 5266 0.00% 0.29 0.58%
20210907 49.77 49.73 50.0 49.11 15224.93 7531 0.00% -0.09 -0.18%
20210906 48.93 49.82 50.2 48.41 18921.08 9406 0.00% 0.92 1.88%
20210903 48.96 48.9 49.36 48.01 11525.24 5622 0.00% 0.40 0.82%
20210902 49.35 48.5 49.5 47.96 14860.08 7198 0.00% -0.83 -1.68%
20210901 48.82 49.33 50.32 48.0 19705.19 9687 0.00% 0.54 1.11%
20210831 49.05 48.79 50.17 48.4 17007.94 8326 0.00% -0.43 -0.87%
20210830 50.02 49.22 50.38 48.54 23316.81 11492 0.00% -1.27 -2.52%
20210827 51.15 50.49 51.58 50.2 17126.44 8693 0.00% -0.61 -1.19%
20210826 52.47 51.1 52.47 50.78 11671.01 5976 0.00% -1.62 -3.07%
20210825 52.81 52.72 53.21 52.37 7134.88 3762 0.00% -0.39 -0.73%
20210824 54.2 53.11 54.2 52.48 13263.11 7025 0.00% -0.67 -1.25%
20210823 51.56 53.78 54.19 51.25 18156.07 9694 0.00% 2.64 5.16%
20210820 51.99 51.14 52.39 50.6 11705.87 6004 0.00% -0.90 -1.73%
20210819 53.98 52.04 53.99 52.02 9836.40 5192 0.00% -1.05 -1.98%
20210818 52.7 53.09 53.2 51.96 9633.22 5070 0.00% 0.47 0.89%
20210817 54.12 52.62 54.76 52.61 14775.57 7889 0.00% -1.61 -2.97%
20210816 53.27 54.23 54.5 52.92 11840.52 6400 0.00% 0.95 1.78%
20210813 54.01 53.28 54.1 52.9 10198.64 5441 0.00% -0.85 -1.57%
20210812 54.26 54.13 54.93 53.86 10796.98 5863 0.00% -0.62 -1.13%
20210811 55.18 54.75 55.57 54.31 11988.13 6570 0.00% -0.67 -1.21%
20210810 56.2 55.42 56.73 54.2 20066.36 11046 0.00% -0.63 -1.12%
20210809 53.17 56.05 56.75 53.17 26852.65 14976 0.00% 2.65 4.96%
20210806 54.44 53.4 54.53 52.91 14278.63 7608 0.00% -0.64 -1.18%
20210805 54.04 54.04 55.18 53.85 17125.68 9341 0.00% -0.41 -0.75%
20210804 54.6 54.45 56.0 53.65 20738.15 11286 0.00% 0.04 0.07%
20210803 53.39 54.41 54.66 53.05 21563.42 11639 0.00% 1.02 1.91%
20210802 52.0 53.39 53.73 50.85 26593.97 14008 0.00% 1.58 3.05%
20210730 52.12 51.81 52.62 50.41 25658.38 13201 0.00% -0.96 -1.82%
20210729 52.46 52.77 53.16 51.86 18151.60 9553 0.00% 1.30 2.53%
