日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 4.65 4.63 4.66 4.63 1473507.23 68405 0.00% -0.03 -0.64%
20211105 4.64 4.66 4.67 4.63 1113016.84 51775 0.00% 0.01 0.22%
20211104 4.64 4.65 4.65 4.63 1001580.90 46480 0.00% 0.01 0.22%
20211103 4.67 4.64 4.67 4.63 1460297.80 67804 0.00% -0.01 -0.22%
20211102 4.73 4.65 4.73 4.64 2115693.00 98984 0.00% -0.08 -1.69%
20211101 4.68 4.73 4.73 4.67 1876235.31 88171 0.00% 0.06 1.28%
20211029 4.67 4.67 4.69 4.66 1149807.98 53766 0.00% 0.00 0.00%
20211028 4.68 4.67 4.7 4.67 783008.44 36651 0.00% -0.03 -0.64%
20211027 4.7 4.7 4.71 4.65 1257712.16 58843 0.00% 0.00 0.00%
20211026 4.72 4.7 4.74 4.69 1187350.03 55910 0.00% -0.02 -0.42%
20211025 4.71 4.72 4.73 4.69 1033423.97 48669 0.00% -0.01 -0.21%
20211022 4.74 4.73 4.76 4.71 931086.29 44014 0.00% -0.01 -0.21%
20211021 4.7 4.74 4.74 4.69 1351316.27 63782 0.00% 0.04 0.85%
20211020 4.73 4.7 4.73 4.68 1074596.35 50495 0.00% -0.02 -0.42%
20211019 4.72 4.72 4.74 4.71 1058826.12 49976 0.00% -0.01 -0.21%
20211018 4.75 4.73 4.77 4.71 1173696.21 55533 0.00% -0.02 -0.42%
20211015 4.72 4.75 4.75 4.71 1255588.56 59436 0.00% 0.04 0.85%
20211014 4.72 4.71 4.73 4.71 719637.08 33958 0.00% -0.01 -0.21%
20211013 4.74 4.72 4.75 4.71 1123056.96 53055 0.00% -0.03 -0.63%
20211012 4.74 4.75 4.76 4.71 1449305.90 68690 0.00% 0.01 0.21%
20211011 4.72 4.74 4.77 4.71 1818624.63 86320 0.00% 0.03 0.64%
20211008 4.66 4.71 4.73 4.65 1859946.25 87249 0.00% 0.05 1.07%
20210930 4.68 4.66 4.68 4.63 1504131.52 69890 0.00% -0.02 -0.43%
20210929 4.65 4.68 4.7 4.62 2438136.54 113809 0.00% 0.02 0.43%
20210928 4.62 4.66 4.68 4.61 1633795.42 75963 0.00% 0.03 0.65%
20210927 4.63 4.63 4.65 4.6 1644683.54 75954 0.00% -0.01 -0.22%
20210924 4.64 4.64 4.67 4.63 1098914.31 51021 0.00% -0.02 -0.43%
20210923 4.65 4.66 4.68 4.63 1325156.69 61635 0.00% 0.03 0.65%
20210922 4.65 4.63 4.66 4.62 2176460.13 100883 0.00% -0.07 -1.49%
20210917 4.68 4.7 4.71 4.68 1102571.70 51733 0.00% 0.02 0.43%
20210916 4.68 4.68 4.71 4.67 1678220.42 78770 0.00% 0.00 0.00%
20210915 4.7 4.68 4.72 4.66 1751216.28 82055 0.00% -0.03 -0.64%
20210914 4.76 4.71 4.78 4.7 1854203.45 87763 0.00% -0.06 -1.26%
20210913 4.78 4.77 4.78 4.75 1688548.99 80435 0.00% -0.02 -0.42%
20210910 4.75 4.79 4.83 4.74 2503592.69 120054 0.00% 0.04 0.84%
20210909 4.76 4.75 4.77 4.72 1553117.48 73759 0.00% -0.02 -0.42%
