日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 3.98 3.94 4.0 3.92 123331.83 4876 0.00% -0.06 -1.50%
20211105 4.02 4.0 4.02 3.96 111411.35 4436 0.00% -0.03 -0.74%
20211104 4.05 4.03 4.1 4.0 135928.00 5471 0.00% -0.03 -0.74%
20211103 4.03 4.06 4.07 4.0 120397.58 4867 0.00% 0.03 0.74%
20211102 4.29 4.03 4.3 3.98 285706.66 11661 0.00% -0.26 -6.06%
20211101 4.08 4.29 4.3 4.07 286304.86 12150 0.00% 0.21 5.15%
20211029 4.26 4.08 4.26 4.05 240641.29 9886 0.00% -0.18 -4.23%
20211028 4.25 4.26 4.28 4.2 105337.11 4463 0.00% 0.01 0.24%
20211027 4.29 4.25 4.33 4.23 115105.09 4921 0.00% -0.04 -0.93%
20211026 4.4 4.29 4.43 4.27 150312.75 6505 0.00% -0.07 -1.61%
20211025 4.3 4.36 4.41 4.23 240848.25 10416 0.00% -0.13 -2.90%
20211022 4.57 4.49 4.68 4.47 239015.93 10894 0.00% -0.04 -0.88%
20211021 4.49 4.53 4.56 4.46 130790.00 5924 0.00% 0.04 0.89%
20211020 4.45 4.49 4.5 4.43 94894.96 4246 0.00% 0.05 1.13%
20211019 4.53 4.44 4.55 4.44 120967.53 5435 0.00% -0.06 -1.33%
20211018 4.42 4.5 4.54 4.37 176063.77 7879 0.00% 0.07 1.58%
20211015 4.46 4.43 4.49 4.41 118025.09 5234 0.00% -0.05 -1.12%
20211014 4.51 4.48 4.53 4.45 82938.29 3714 0.00% -0.03 -0.67%
20211013 4.53 4.51 4.55 4.46 95345.83 4305 0.00% -0.01 -0.22%
20211012 4.53 4.52 4.61 4.48 162496.80 7377 0.00% -0.02 -0.44%
20211011 4.56 4.54 4.58 4.45 174040.75 7872 0.00% 0.01 0.22%
20211008 4.45 4.53 4.62 4.44 197653.22 8964 0.00% 0.13 2.95%
20210930 4.5 4.4 4.56 4.39 196686.08 8752 0.00% -0.06 -1.35%
20210929 4.53 4.46 4.58 4.45 145376.07 6531 0.00% -0.11 -2.41%
20210928 4.42 4.57 4.65 4.4 243793.48 11092 0.00% 0.18 4.10%
20210927 4.53 4.39 4.55 4.36 203678.53 9073 0.00% -0.07 -1.57%
20210924 4.6 4.46 4.66 4.46 201152.77 9103 0.00% -0.16 -3.46%
20210923 4.54 4.62 4.83 4.51 307744.38 14359 0.00% 0.12 2.67%
20210922 4.51 4.5 4.57 4.45 175724.02 7897 0.00% -0.07 -1.53%
20210917 4.59 4.57 4.67 4.55 200159.13 9207 0.00% 0.00 0.00%
20210916 4.73 4.57 4.78 4.57 171626.71 8033 0.00% -0.15 -3.18%
20210915 4.7 4.72 4.81 4.7 184772.71 8773 0.00% -0.02 -0.42%
20210914 4.92 4.74 4.96 4.7 215752.22 10344 0.00% -0.17 -3.46%
20210913 4.88 4.91 4.93 4.85 162849.38 7967 0.00% 0.01 0.20%
20210910 4.89 4.9 4.95 4.85 183360.63 8989 0.00% 0.05 1.03%
20210909 4.88 4.85 4.89 4.8 160410.75 7774 0.00% 0.00 0.00%
20210908 4.95 4.85 4.95 4.78 235891.56 11464 0.00% -0.10 -2.02%
20210907 4.91 4.95 4.97 4.84 239373.29 11739 0.00% 0.05 1.02%
20210906 4.75 4.9 4.93 4.74 284520.15 13827 0.00% 0.10 2.08%
20210903 4.81 4.8 4.89 4.75 273104.00 13150 0.00% 0.01 0.21%
20210902 4.69 4.79 4.8 4.61 342926.26 16202 0.00% 0.14 3.01%
20210901 4.54 4.65 4.74 4.52 365231.00 17028 0.00% 0.12 2.65%
20210831 4.49 4.53 4.61 4.42 414388.48 18693 0.00% 0.07 1.57%
