日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 7.88 8.05 8.09 7.88 108730.79 8703 0.00% 0.13 1.64%
20211105 8.05 7.92 8.06 7.9 137779.63 10942 0.00% -0.12 -1.49%
20211104 8.08 8.04 8.1 7.96 116176.79 9304 0.00% -0.02 -0.25%
20211103 7.97 8.06 8.09 7.93 123526.34 9903 0.00% 0.09 1.13%
20211102 8.17 7.97 8.22 7.88 182100.26 14651 0.00% -0.19 -2.33%
20211101 8.04 8.16 8.18 7.99 117532.40 9531 0.00% 0.09 1.12%
20211029 7.98 8.07 8.09 7.92 125775.50 10089 0.00% 0.10 1.25%
20211028 8.16 7.97 8.27 7.97 180574.60 14575 0.00% -0.26 -3.16%
20211027 8.34 8.23 8.34 8.1 191316.80 15675 0.00% -0.12 -1.44%
20211026 8.38 8.35 8.55 8.27 215426.77 18110 0.00% 0.03 0.36%
20211025 8.55 8.32 8.6 8.25 436915.46 36378 0.00% -0.85 -9.27%
20211022 9.4 9.17 9.41 9.15 108885.00 10128 0.00% -0.20 -2.13%
20211021 9.48 9.37 9.54 9.35 124429.41 11724 0.00% -0.12 -1.26%
20211020 9.3 9.49 9.49 9.24 159907.11 15022 0.00% 0.11 1.17%
20211019 9.29 9.38 9.44 9.22 147062.02 13761 0.00% 0.12 1.30%
20211018 9.23 9.26 9.35 9.14 125442.77 11562 0.00% 0.07 0.76%
20211015 9.23 9.19 9.33 9.11 96743.16 8887 0.00% -0.06 -0.65%
20211014 9.16 9.25 9.32 9.1 127284.85 11731 0.00% 0.09 0.98%
20211013 9.1 9.16 9.16 8.91 113793.35 10296 0.00% 0.08 0.88%
20211012 9.31 9.08 9.36 8.96 157948.99 14412 0.00% -0.21 -2.26%
20211011 9.49 9.29 9.5 9.21 113187.92 10557 0.00% -0.19 -2.00%
20211008 9.43 9.48 9.58 9.33 162118.82 15340 0.00% 0.20 2.16%
20210930 9.25 9.28 9.38 9.18 154486.85 14337 0.00% 0.11 1.20%
20210929 9.49 9.17 9.53 9.09 203680.95 18887 0.00% -0.42 -4.38%
20210928 9.63 9.59 9.74 9.49 140247.75 13459 0.00% 0.01 0.10%
20210927 10.16 9.58 10.26 9.51 326440.36 31912 0.00% -0.58 -5.71%
20210924 10.55 10.16 10.58 10.13 182082.54 18775 0.00% -0.38 -3.61%
20210923 10.48 10.54 10.75 10.41 205975.43 21757 0.00% 0.13 1.25%
20210922 10.21 10.41 10.48 10.1 159738.39 16530 0.00% -0.01 -0.10%
20210917 10.86 10.42 10.95 10.2 407049.08 42828 0.00% -0.53 -4.84%
20210916 11.47 10.95 11.5 10.95 381328.44 42899 0.00% -0.64 -5.52%
20210915 10.99 11.59 11.8 10.99 504640.33 57919 0.00% 0.61 5.56%
20210914 10.8 10.98 11.34 10.64 429934.13 47357 0.00% 0.17 1.57%
20210913 10.96 10.81 10.98 10.55 461531.19 49450 0.00% -0.31 -2.79%
20210910 11.39 11.12 11.39 11.01 295195.56 32923 0.00% -0.19 -1.68%
20210909 11.21 11.31 11.33 11.13 271357.29 30511 0.00% 0.11 0.98%
20210908 11.69 11.2 11.7 11.12 568290.70 64322 0.00% -0.45 -3.86%
20210907 11.59 11.65 11.77 11.5 344577.59 40107 0.00% 0.04 0.34%
20210906 11.7 11.61 11.92 11.41 385104.25 44755 0.00% -0.09 -0.77%
20210903 12.34 11.7 12.5 11.61 568876.72 67917 0.00% -0.60 -4.88%
20210902 12.01 12.3 12.6 11.74 811584.10 98957 0.00% -0.01 -0.08%
20210901 11.57 12.31 12.73 11.46 998426.25 121948 0.00% 0.74 6.40%
20210831 10.7 11.57 11.8 10.55 977117.03 112418 0.00% 0.84 7.83%
