日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 3.73 3.8 3.84 3.7 1109752.51 42042 0.00% 0.09 2.43%
20211105 3.8 3.71 3.82 3.69 1356675.65 50673 0.00% -0.12 -3.13%
20211104 3.86 3.83 3.87 3.8 901473.84 34499 0.00% -0.05 -1.29%
20211103 3.79 3.88 3.92 3.77 1191252.46 45787 0.00% 0.08 2.11%
20211102 3.97 3.8 3.97 3.72 2257605.78 86509 0.00% -0.17 -4.28%
20211101 4.04 3.97 4.09 3.95 1614862.00 64494 0.00% -0.09 -2.22%
20211029 3.98 4.06 4.09 3.85 1462138.37 58264 0.00% 0.08 2.01%
20211028 4.15 3.98 4.16 3.97 1721608.49 69545 0.00% -0.17 -4.10%
20211027 4.21 4.15 4.27 4.13 1344430.04 56167 0.00% -0.07 -1.66%
20211026 4.19 4.22 4.44 4.17 2522725.29 108195 0.00% 0.03 0.72%
20211025 4.03 4.19 4.22 4.02 1759279.89 73147 0.00% 0.13 3.20%
20211022 4.19 4.06 4.23 4.05 1941822.27 80246 0.00% -0.16 -3.79%
20211021 4.29 4.22 4.4 4.2 2363131.04 101500 0.00% 0.03 0.72%
20211020 4.19 4.19 4.27 4.12 1444474.70 60643 0.00% -0.04 -0.95%
20211019 4.14 4.23 4.32 4.1 2441822.69 103351 0.00% 0.08 1.93%
20211018 4.04 4.15 4.18 4.03 2288771.42 94164 0.00% 0.13 3.23%
20211015 4.06 4.02 4.1 3.98 1458234.02 58798 0.00% -0.01 -0.25%
20211014 4.01 4.03 4.12 3.97 1451817.13 58726 0.00% 0.02 0.50%
20211013 4.1 4.01 4.1 3.96 1811891.28 72779 0.00% -0.08 -1.96%
20211012 4.2 4.09 4.24 4.01 2111857.28 86823 0.00% -0.12 -2.85%
20211011 4.26 4.21 4.31 4.18 1674657.97 71164 0.00% -0.07 -1.64%
20211008 4.42 4.28 4.45 4.16 2683506.06 114538 0.00% -0.07 -1.61%
20210930 4.36 4.35 4.41 4.28 1724580.34 75003 0.00% -0.01 -0.23%
20210929 4.48 4.36 4.55 4.27 2561092.30 112195 0.00% -0.17 -3.75%
20210928 4.48 4.53 4.58 4.42 3012162.81 135218 0.00% 0.01 0.22%
20210927 4.9 4.52 5.01 4.52 4244537.54 196959 0.00% -0.50 -9.96%
20210924 5.28 5.02 5.4 5.01 3159172.41 164004 0.00% -0.26 -4.92%
20210923 5.31 5.28 5.42 5.12 3532079.25 186186 0.00% 0.03 0.57%
20210922 5.1 5.25 5.32 5.01 3154992.52 164148 0.00% 0.11 2.14%
20210917 5.11 5.14 5.25 4.96 2855157.09 146087 0.00% 0.01 0.19%
20210916 5.35 5.13 5.4 5.13 3418217.32 179255 0.00% -0.16 -3.02%
20210915 5.27 5.29 5.39 5.17 3572671.65 188324 0.00% -0.07 -1.31%
20210914 5.78 5.36 5.79 5.31 7258593.16 393822 0.00% -0.54 -9.15%
20210913 5.74 5.9 6.0 5.66 5036153.51 293506 0.00% 0.22 3.87%
20210910 5.79 5.68 6.3 5.66 6914316.53 409350 0.00% -0.12 -2.07%
20210909 5.47 5.8 5.87 5.32 5990117.17 336589 0.00% 0.23 4.13%
20210908 5.32 5.57 5.75 5.16 6230765.92 335937 0.00% 0.25 4.70%
20210907 5.03 5.32 5.43 4.97 5397181.98 282819 0.00% 0.25 4.93%
20210906 5.04 5.07 5.25 4.94 4706989.15 240323 0.00% 0.13 2.63%
20210903 5.0 4.94 5.28 4.9 4147423.13 209059 0.00% -0.15 -2.95%
20210902 4.7 5.09 5.18 4.7 5406215.59 270335 0.00% 0.18 3.67%
20210901 5.05 4.91 5.27 4.77 9014693.58 453660 0.00% -0.10 -2.00%
20210831 4.55 5.01 5.01 4.44 7409566.27 351660 0.00% 0.46 10.11%
20210830 4.66 4.55 4.71 4.45 4135911.72 188147 0.00% -0.01 -0.22%
20210827 4.51 4.56 4.7 4.44 4787863.81 216714 0.00% 0.06 1.33%
20210826 4.51 4.5 4.68 4.35 7885838.43 354047 0.00% 0.12 2.74%
20210825 4.0 4.38 4.38 3.98 5766525.00 246323 0.00% 0.40 10.05%
20210824 3.76 3.98 4.02 3.74 4648328.64 181039 0.00% 0.20 5.29%
20210823 3.68 3.78 3.8 3.66 2559258.25 95527 0.00% 0.08 2.16%
20210820 3.79 3.7 3.82 3.61 3882560.70 143105 0.00% -0.16 -4.15%
20210819 4.01 3.86 4.01 3.81 3677227.08 142797 0.00% -0.18 -4.46%
20210818 4.01 4.04 4.09 3.93 4577326.74 183685 0.00% -0.01 -0.25%
20210817 3.87 4.05 4.21 3.83 7032742.20 286754 0.00% 0.21 5.47%
20210816 3.88 3.84 4.09 3.82 5186889.14 203802 0.00% 0.12 3.23%
20210813 3.74 3.72 3.8 3.69 2451155.67 91468 0.00% -0.07 -1.85%
20210812 3.7 3.79 3.86 3.64 3616821.04 135954 0.00% 0.10 2.71%
20210811 3.66 3.69 3.8 3.63 2624199.88 97539 0.00% 0.04 1.10%
20210810 3.69 3.65 3.7 3.61 1786661.53 65147 0.00% -0.03 -0.82%
20210809 3.66 3.68 3.72 3.6 2216289.73 81140 0.00% -0.01 -0.27%
20210806 3.63 3.69 3.75 3.62 2741805.17 101404 0.00% 0.05 1.37%
20210805 3.73 3.64 3.73 3.58 3521579.16 128480 0.00% -0.14 -3.70%
20210804 3.77 3.78 3.83 3.65 4309344.26 161243 0.00% -0.09 -2.33%
20210803 3.75 3.87 4.04 3.71 7022231.26 274454 0.00% 0.12 3.20%
20210802 3.69 3.75 3.82 3.61 4279747.21 159157 0.00% 0.01 0.27%
20210730 3.63 3.74 3.85 3.53 5297950.82 197345 0.00% 0.08 2.19%
20210729 3.75 3.66 3.78 3.55 4904778.56 179809 0.00% 0.02 0.55%
20210728 3.53 3.64 3.84 3.46 6095548.12 222717 0.00% 0.03 0.83%
20210727 3.95 3.61 4.05 3.61 8415907.20 321382 0.00% -0.40 -9.98%
20210726 4.2 4.01 4.22 3.8 10767421.25 429776 0.00% 0.07 1.78%
20210723 3.72 3.94 3.94 3.72 7535777.72 293432 0.00% 0.36 10.06%
20210722 3.39 3.58 3.75 3.36 7376111.14 269792 0.00% 0.17 4.99%
20210721 3.5 3.41 3.53 3.34 4940951.36 169285 0.00% -0.01 -0.29%
20210720 3.09 3.42 3.42 3.06 3238396.27 105669 0.00% 0.31 9.97%
20210719 3.17 3.11 3.22 3.08 1691048.02 52934 0.00% -0.08 -2.51%
20210716 3.12 3.19 3.25 3.1 2350439.86 74888 0.00% 0.02 0.63%
20210715 3.15 3.17 3.2 3.09 1464308.61 46044 0.00% 0.00 0.00%
