日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 3.91 3.92 3.94 3.9 16037.16 628 0.00% 0.00 0.00%
20211105 3.96 3.92 3.96 3.92 16492.06 650 0.00% -0.03 -0.76%
20211104 3.97 3.95 3.97 3.94 17978.26 711 0.00% 0.00 0.00%
20211103 3.94 3.95 3.96 3.92 13414.10 529 0.00% 0.03 0.77%
20211102 3.97 3.92 4.01 3.9 19244.00 759 0.00% -0.05 -1.26%
20211101 4.04 3.97 4.05 3.96 19498.00 779 0.00% -0.03 -0.75%
20211029 3.9 4.0 4.01 3.9 14905.00 592 0.00% 0.10 2.56%
20211028 3.88 3.9 3.93 3.85 18319.97 715 0.00% 0.02 0.52%
20211027 4.0 3.88 4.01 3.87 34705.00 1362 0.00% -0.11 -2.76%
20211026 4.04 3.99 4.04 3.97 21092.00 844 0.00% -0.04 -0.99%
20211025 4.05 4.03 4.05 4.0 13520.00 544 0.00% 0.01 0.25%
20211022 4.03 4.02 4.07 4.02 13152.00 532 0.00% -0.02 -0.50%
20211021 4.05 4.04 4.08 4.03 13867.00 562 0.00% -0.02 -0.49%
20211020 4.11 4.06 4.11 4.06 15415.06 628 0.00% -0.07 -1.69%
20211019 4.1 4.13 4.13 4.06 12548.57 516 0.00% 0.03 0.73%
20211018 4.1 4.1 4.11 4.06 14076.00 575 0.00% 0.01 0.24%
20211015 4.16 4.09 4.16 4.08 13685.00 562 0.00% -0.05 -1.21%
20211014 4.14 4.14 4.16 4.08 12666.00 522 0.00% 0.01 0.24%
20211013 4.14 4.13 4.15 4.07 13408.00 551 0.00% -0.01 -0.24%
20211012 4.19 4.14 4.21 4.11 16012.00 664 0.00% -0.07 -1.66%
20211011 4.26 4.21 4.26 4.19 22750.00 961 0.00% 0.00 0.00%
20211008 4.13 4.21 4.24 4.08 36567.00 1529 0.00% 0.06 1.45%
20210930 4.06 4.15 4.16 4.06 24847.30 1022 0.00% 0.10 2.47%
20210929 4.09 4.05 4.09 4.01 18782.00 763 0.00% -0.05 -1.22%
20210928 4.1 4.1 4.12 4.04 20789.50 851 0.00% 0.03 0.74%
20210927 4.21 4.07 4.25 4.05 45859.00 1883 0.00% -0.16 -3.78%
20210924 4.27 4.23 4.28 4.22 27583.06 1170 0.00% -0.05 -1.17%
20210923 4.27 4.28 4.32 4.26 22240.00 953 0.00% 0.00 0.00%
20210922 4.3 4.28 4.3 4.23 27127.79 1157 0.00% -0.05 -1.15%
20210917 4.29 4.33 4.37 4.26 41575.53 1790 0.00% 0.05 1.17%
20210916 4.27 4.28 4.33 4.25 39411.00 1687 0.00% 0.01 0.23%
20210915 4.28 4.27 4.28 4.21 24075.29 1024 0.00% 0.01 0.23%
20210914 4.35 4.26 4.36 4.21 33947.01 1451 0.00% -0.09 -2.07%
20210913 4.19 4.35 4.38 4.16 59977.21 2576 0.00% 0.15 3.57%
20210910 4.31 4.2 4.33 4.2 36788.00 1559 0.00% -0.08 -1.87%
20210909 4.24 4.28 4.31 4.21 37013.60 1583 0.00% 0.04 0.94%
20210908 4.18 4.24 4.24 4.17 42856.00 1805 0.00% 0.05 1.19%
20210907 4.18 4.19 4.2 4.15 27245.00 1138 0.00% 0.02 0.48%
20210906 4.19 4.17 4.2 4.14 21717.00 905 0.00% -0.01 -0.24%
20210903 4.14 4.18 4.22 4.14 35604.00 1484 0.00% 0.03 0.72%
20210902 4.15 4.15 4.17 4.12 32024.50 1326 0.00% 0.02 0.48%
20210901 4.11 4.13 4.15 4.09 34461.82 1420 0.00% 0.00 0.00%
20210831 4.12 4.13 4.17 4.09 40942.60 1691 0.00% 0.04 0.98%
20210830 4.08 4.09 4.09 4.04 24277.00 988 0.00% 0.04 0.99%
20210827 4.06 4.05 4.08 4.03 23326.79 946 0.00% 0.00 0.00%
20210826 4.04 4.05 4.09 4.02 27214.00 1103 0.00% 0.01 0.25%
20210825 4.03 4.04 4.06 4.0 21587.00 872 0.00% 0.02 0.50%
