日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 5.18 5.21 5.24 5.14 22472.00 1168 0.00% 0.03 0.58%
20211105 5.23 5.18 5.24 5.14 26288.47 1367 0.00% -0.04 -0.77%
20211104 5.1 5.22 5.23 5.09 25574.01 1322 0.00% 0.10 1.95%
20211103 5.06 5.12 5.15 5.05 20644.00 1052 0.00% 0.07 1.39%
20211102 5.18 5.05 5.21 4.98 49611.00 2522 0.00% -0.14 -2.70%
20211101 5.14 5.19 5.2 5.06 36929.78 1895 0.00% 0.09 1.76%
20211029 5.02 5.1 5.12 5.01 27435.67 1389 0.00% 0.08 1.59%
20211028 5.11 5.02 5.15 4.98 41650.30 2099 0.00% -0.09 -1.76%
20211027 5.25 5.11 5.29 5.09 29922.30 1539 0.00% -0.13 -2.48%
20211026 5.23 5.24 5.33 5.16 29838.85 1571 0.00% 0.03 0.58%
20211025 5.1 5.21 5.24 5.06 34741.50 1801 0.00% 0.10 1.96%
20211022 5.19 5.11 5.2 5.09 41316.00 2118 0.00% -0.08 -1.54%
20211021 5.31 5.19 5.31 5.17 41252.22 2154 0.00% -0.12 -2.26%
20211020 5.28 5.31 5.33 5.24 30237.00 1599 0.00% 0.02 0.38%
20211019 5.31 5.29 5.37 5.27 33570.00 1784 0.00% -0.05 -0.94%
20211018 5.27 5.34 5.35 5.21 29589.55 1566 0.00% 0.08 1.52%
20211015 5.21 5.26 5.3 5.15 37668.00 1971 0.00% -0.02 -0.38%
20211014 5.37 5.28 5.37 5.26 33549.00 1780 0.00% -0.11 -2.04%
20211013 5.43 5.39 5.45 5.28 38458.88 2060 0.00% -0.07 -1.28%
20211012 5.56 5.46 5.64 5.36 54308.50 2966 0.00% -0.11 -1.97%
20211011 5.61 5.57 5.73 5.53 50377.67 2817 0.00% -0.12 -2.11%
20211008 5.66 5.69 5.8 5.63 50768.18 2901 0.00% 0.06 1.07%
20210930 5.43 5.63 5.63 5.35 57742.68 3190 0.00% 0.21 3.87%
20210929 5.64 5.42 5.75 5.41 53349.91 2951 0.00% -0.26 -4.58%
20210928 5.5 5.68 5.69 5.47 50859.00 2842 0.00% 0.18 3.27%
20210927 5.65 5.5 5.78 5.35 89659.89 4965 0.00% -0.13 -2.31%
20210924 5.89 5.63 5.92 5.63 70659.28 4059 0.00% -0.26 -4.41%
20210923 5.98 5.89 6.12 5.8 100593.89 5974 0.00% -0.10 -1.67%
20210922 5.85 5.99 6.08 5.8 75069.22 4482 0.00% 0.07 1.18%
20210917 6.1 5.92 6.19 5.81 134351.19 8069 0.00% -0.29 -4.67%
20210916 6.25 6.21 6.5 6.17 76875.62 4851 0.00% -0.02 -0.32%
20210915 6.22 6.23 6.33 6.2 43518.50 2719 0.00% -0.01 -0.16%
20210914 6.42 6.24 6.42 6.22 74658.00 4721 0.00% -0.15 -2.35%
20210913 6.49 6.39 6.53 6.32 100491.94 6430 0.00% -0.26 -3.91%
20210910 6.69 6.65 6.78 6.57 98071.68 6525 0.00% 0.02 0.30%
20210909 6.75 6.63 6.82 6.56 126901.51 8442 0.00% -0.24 -3.49%
20210908 6.5 6.87 6.94 6.41 192890.05 12953 0.00% 0.39 6.02%
20210907 6.28 6.48 6.5 6.21 126531.56 8092 0.00% 0.23 3.68%
20210906 6.27 6.25 6.47 6.17 86745.04 5458 0.00% 0.02 0.32%
20210903 6.31 6.23 6.49 6.19 107424.01 6800 0.00% -0.08 -1.27%
20210902 6.0 6.31 6.33 6.0 117586.48 7337 0.00% 0.22 3.61%
20210901 6.12 6.09 6.32 6.08 95260.64 5868 0.00% -0.07 -1.14%
20210831 6.35 6.16 6.37 6.11 94769.00 5880 0.00% -0.22 -3.45%
20210830 6.14 6.38 6.48 6.03 145867.02 9206 0.00% 0.31 5.11%
20210827 6.26 6.07 6.29 6.01 89982.00 5494 0.00% -0.19 -3.04%
20210826 6.04 6.26 6.34 6.0 108175.99 6699 0.00% 0.21 3.47%
20210825 6.01 6.05 6.09 5.96 47771.98 2886 0.00% 0.03 0.50%
20210824 6.1 6.02 6.1 5.98 47606.00 2874 0.00% -0.08 -1.31%
20210823 6.08 6.1 6.2 6.03 59689.00 3651 0.00% 0.02 0.33%
20210820 6.19 6.08 6.24 5.96 74632.84 4532 0.00% -0.11 -1.78%
20210819 6.36 6.19 6.38 6.12 66473.00 4135 0.00% -0.18 -2.83%
20210818 6.06 6.37 6.46 6.0 118787.58 7490 0.00% 0.32 5.29%
20210817 6.21 6.05 6.32 5.96 83424.00 5123 0.00% -0.16 -2.58%
20210816 6.22 6.21 6.34 6.18 68183.00 4271 0.00% -0.04 -0.64%
20210813 6.5 6.25 6.5 6.23 92166.57 5834 0.00% -0.26 -3.99%
20210812 6.18 6.51 6.56 6.17 139621.40 8957 0.00% 0.30 4.83%
20210811 6.17 6.21 6.32 6.15 90944.42 5674 0.00% 0.01 0.16%
20210810 6.05 6.2 6.33 6.0 104779.81 6506 0.00% 0.17 2.82%
20210809 6.09 6.03 6.17 6.01 66475.72 4029 0.00% -0.06 -0.99%
20210806 6.23 6.09 6.26 6.05 71892.00 4395 0.00% -0.13 -2.09%
