日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 3.12 3.22 3.33 3.12 154198.89 5009 0.00% 0.10 3.21%
20211105 3.17 3.12 3.2 3.12 78296.55 2459 0.00% -0.05 -1.58%
20211104 3.15 3.17 3.24 3.15 84637.00 2688 0.00% 0.01 0.32%
20211103 3.21 3.16 3.24 3.14 91340.00 2899 0.00% -0.06 -1.86%
20211102 3.33 3.22 3.36 3.22 101956.00 3338 0.00% -0.11 -3.30%
20211101 3.28 3.33 3.38 3.27 83703.55 2786 0.00% 0.02 0.60%
20211029 3.35 3.31 3.42 3.28 169065.19 5640 0.00% -0.15 -4.34%
20211028 3.24 3.46 3.56 3.11 318450.33 10794 0.00% 0.22 6.79%
20211027 3.34 3.24 3.34 3.2 139307.03 4533 0.00% -0.12 -3.57%
20211026 3.43 3.36 3.45 3.33 121459.00 4100 0.00% -0.06 -1.75%
20211025 3.37 3.42 3.47 3.34 72412.00 2471 0.00% 0.03 0.88%
20211022 3.48 3.39 3.48 3.38 69814.00 2373 0.00% -0.06 -1.74%
20211021 3.45 3.45 3.52 3.42 89662.00 3106 0.00% -0.02 -0.58%
20211020 3.39 3.47 3.51 3.37 101743.00 3505 0.00% 0.06 1.76%
20211019 3.49 3.41 3.49 3.4 80518.00 2760 0.00% -0.05 -1.45%
20211018 3.39 3.46 3.47 3.34 107619.60 3689 0.00% 0.09 2.67%
20211015 3.37 3.37 3.41 3.32 89668.43 3020 0.00% -0.01 -0.30%
20211014 3.43 3.38 3.43 3.37 66405.00 2255 0.00% -0.07 -2.03%
20211013 3.44 3.45 3.47 3.36 77463.00 2641 0.00% 0.01 0.29%
20211012 3.47 3.44 3.51 3.36 100764.00 3442 0.00% -0.04 -1.15%
20211011 3.57 3.48 3.57 3.45 85708.00 2980 0.00% -0.07 -1.97%
20211008 3.46 3.55 3.63 3.46 117493.00 4168 0.00% 0.10 2.90%
20210930 3.34 3.45 3.48 3.34 101347.00 3466 0.00% 0.11 3.29%
20210929 3.51 3.34 3.51 3.31 157790.00 5366 0.00% -0.19 -5.38%
20210928 3.4 3.53 3.57 3.4 123436.26 4298 0.00% 0.05 1.44%
20210927 3.72 3.48 3.75 3.41 227116.03 8042 0.00% -0.23 -6.20%
20210924 3.85 3.71 3.85 3.7 147590.00 5517 0.00% -0.12 -3.13%
20210923 3.74 3.83 3.92 3.73 181789.00 6904 0.00% 0.09 2.41%
20210922 3.8 3.74 3.8 3.73 157674.00 5926 0.00% -0.09 -2.35%
