日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 26.16 25.73 26.68 25.15 546872.23 142045 0.00% 0.12 0.47%
20211105 25.28 25.61 27.5 24.9 682440.33 179108 0.00% 0.39 1.55%
20211104 25.01 25.22 25.48 24.77 306519.34 76954 0.00% 0.21 0.84%
20211103 24.89 25.01 25.99 24.89 372683.27 94903 0.00% 0.21 0.85%
20211102 25.16 24.8 25.8 24.45 368883.00 92023 0.00% -0.55 -2.17%
20211101 24.4 25.35 25.59 23.98 592767.56 149331 0.00% 1.55 6.51%
20211029 22.86 23.8 24.56 22.62 448321.45 106558 0.00% 1.00 4.39%
20211028 22.66 22.8 22.85 21.42 295827.23 65600 0.00% 0.14 0.62%
20211027 22.77 22.66 23.03 22.46 188067.47 42720 0.00% -0.11 -0.48%
20211026 22.36 22.77 23.36 22.3 224392.92 51313 0.00% 0.21 0.93%
20211025 22.8 22.56 22.92 22.25 197470.70 44447 0.00% -0.37 -1.61%
20211022 22.35 22.93 23.2 22.3 246820.51 56355 0.00% 0.56 2.50%
20211021 23.09 22.37 23.11 22.31 163747.69 36845 0.00% -0.56 -2.44%
20211020 22.25 22.93 23.08 22.25 249741.91 56993 0.00% 0.48 2.14%
20211019 21.73 22.45 22.61 21.53 236664.17 52563 0.00% 0.63 2.89%
20211018 22.36 21.82 22.36 21.15 318611.43 68647 0.00% -0.56 -2.50%
20211015 22.65 22.38 23.13 22.31 221221.90 50041 0.00% -0.47 -2.06%
20211014 22.88 22.85 23.35 22.64 214360.78 49156 0.00% -0.33 -1.42%
20211013 22.77 23.18 23.53 22.35 389834.31 89891 0.00% 0.63 2.79%
20211012 23.7 22.55 23.81 22.15 564160.72 129631 0.00% -1.07 -4.53%
20211011 21.46 23.62 23.62 21.15 576548.18 132202 0.00% 2.15 10.01%
20211008 21.55 21.47 21.62 20.56 271513.28 57354 0.00% 0.48 2.29%
20210930 20.38 20.99 21.51 20.37 384232.98 81154 0.00% 0.91 4.53%
20210929 21.72 20.08 21.76 20.02 584278.06 120601 0.00% -1.84 -8.39%
20210928 22.0 21.92 22.29 21.8 167282.71 36783 0.00% -0.17 -0.77%
20210927 22.96 22.09 22.98 21.92 380797.51 85409 0.00% -0.87 -3.79%
