日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 9.6 9.57 9.71 9.54 745461.01 71747 0.00% 0.00 0.00%
20211105 10.01 9.57 10.03 9.56 961307.34 93601 0.00% -0.48 -4.78%
20211104 10.16 10.05 10.25 9.98 755461.25 76004 0.00% -0.20 -1.95%
20211103 10.2 10.25 10.26 9.94 754840.05 76366 0.00% 0.14 1.38%
20211102 10.7 10.11 10.75 9.92 1311490.57 134110 0.00% -0.58 -5.43%
20211101 10.52 10.69 10.8 10.45 992125.75 105807 0.00% 0.14 1.33%
20211029 10.76 10.55 10.96 10.48 1055178.45 112042 0.00% -0.33 -3.03%
20211028 11.57 10.88 11.61 10.73 1144850.81 126350 0.00% -0.57 -4.98%
20211027 11.68 11.45 11.83 11.2 982249.23 112703 0.00% -0.27 -2.30%
20211026 11.88 11.72 12.14 11.55 1012326.13 119738 0.00% -0.28 -2.33%
20211025 11.94 12.0 12.1 11.8 663863.09 79665 0.00% 0.09 0.76%
20211022 12.5 11.91 12.5 11.89 1069513.72 130143 0.00% -0.60 -4.80%
20211021 12.38 12.51 12.84 12.24 1190571.01 149642 0.00% 0.24 1.96%
20211020 11.97 12.27 12.36 11.69 1168648.26 140807 0.00% -0.19 -1.52%
20211019 12.4 12.46 12.61 12.12 944228.20 117078 0.00% 0.08 0.65%
20211018 12.17 12.38 12.43 12.01 962069.78 117932 0.00% 0.17 1.39%
20211015 12.14 12.21 12.36 12.03 754456.38 92121 0.00% 0.06 0.49%
20211014 11.88 12.15 12.37 11.8 808395.38 98569 0.00% -0.16 -1.30%
20211013 12.6 12.31 12.75 11.9 1311206.49 160580 0.00% -0.55 -4.28%
20211012 13.61 12.86 13.94 12.5 1762733.35 230268 0.00% -0.59 -4.39%
20211011 13.86 13.45 13.9 13.26 1696607.30 229688 0.00% 0.17 1.28%
20211008 13.76 13.28 13.85 12.91 1023728.53 135730 0.00% -0.12 -0.90%
20210930 13.45 13.4 13.6 13.05 841853.21 112416 0.00% 0.20 1.52%
20210929 14.03 13.2 14.24 13.15 1039771.01 140961 0.00% -0.91 -6.45%
20210928 14.39 14.11 14.48 13.73 955446.61 134530 0.00% 0.14 1.00%
20210927 16.11 13.97 16.15 13.93 1617243.63 237780 0.00% -1.51 -9.75%
20210924 17.0 15.48 17.2 15.3 1747726.34 278408 0.00% -1.42 -8.40%
20210923 17.87 16.9 18.01 16.48 1132697.67 194418 0.00% -0.28 -1.63%
20210922 17.28 17.18 17.39 16.2 1283804.05 216226 0.00% 0.55 3.31%
20210917 16.85 16.63 18.0 16.09 1834324.07 310538 0.00% -0.94 -5.35%
20210916 18.05 17.57 18.96 17.24 2145908.54 392837 0.00% 0.33 1.91%
20210915 17.22 17.24 17.93 16.86 1267739.80 218866 0.00% 0.13 0.76%
20210914 17.6 17.11 17.7 16.6 1328914.54 228858 0.00% -0.91 -5.05%
20210913 17.36 18.02 18.68 17.1 1650965.06 293594 0.00% 0.48 2.74%
20210910 17.0 17.54 17.88 16.85 1392795.28 241596 0.00% -0.04 -0.23%
20210909 16.75 17.58 17.68 16.6 1986234.10 341333 0.00% 1.06 6.42%
20210908 15.2 16.52 16.52 15.2 1364782.77 218858 0.00% 1.50 9.99%
20210907 14.37 15.02 15.22 14.11 1381772.75 203558 0.00% 1.11 7.98%
20210906 14.78 13.91 14.88 13.33 1283270.81 178320 0.00% -0.59 -4.07%
20210903 14.35 14.5 15.45 14.12 1974893.39 292039 0.00% 0.02 0.14%
20210902 13.5 14.48 14.68 12.95 1948030.75 273848 0.00% 1.03 7.66%
20210901 13.69 13.45 14.22 12.88 2134640.67 290433 0.00% -0.02 -0.15%
20210831 13.6 13.47 13.79 13.15 2137838.24 287032 0.00% 0.29 2.20%
