日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 4.05 4.14 4.16 4.0 118045.35 4820 0.00% 0.08 1.97%
20211105 4.1 4.06 4.11 4.04 44278.00 1799 0.00% -0.03 -0.73%
20211104 4.06 4.09 4.11 4.03 66910.05 2729 0.00% 0.06 1.49%
20211103 4.06 4.03 4.08 4.0 39616.56 1597 0.00% -0.05 -1.23%
20211102 4.04 4.08 4.12 3.99 116763.22 4736 0.00% 0.04 0.99%
20211101 4.06 4.04 4.08 4.01 66266.03 2682 0.00% -0.01 -0.25%
20211029 3.8 4.05 4.07 3.79 121389.73 4794 0.00% 0.23 6.02%
20211028 4.02 3.82 4.03 3.81 113817.56 4412 0.00% -0.19 -4.74%
20211027 4.03 4.01 4.05 3.92 102183.29 4069 0.00% -0.03 -0.74%
20211026 4.08 4.04 4.11 4.01 47596.65 1934 0.00% -0.03 -0.74%
20211025 4.02 4.07 4.11 3.96 109017.91 4407 0.00% 0.08 2.01%
20211022 4.14 3.99 4.18 3.98 123318.51 5034 0.00% -0.17 -4.09%
20211021 4.17 4.16 4.28 4.15 119952.96 5054 0.00% -0.03 -0.72%
20211020 4.2 4.19 4.25 4.17 54082.96 2273 0.00% -0.02 -0.48%
20211019 4.16 4.21 4.3 4.16 108693.00 4609 0.00% 0.02 0.48%
20211018 4.18 4.19 4.33 4.12 88584.00 3730 0.00% 0.01 0.24%
20211015 4.23 4.18 4.25 4.14 67974.05 2847 0.00% -0.04 -0.95%
20211014 4.34 4.22 4.34 4.2 57184.00 2427 0.00% -0.10 -2.31%
20211013 4.27 4.32 4.33 4.17 96129.30 4089 0.00% 0.03 0.70%
20211012 4.36 4.29 4.38 4.22 73690.42 3165 0.00% -0.04 -0.92%
20211011 4.27 4.33 4.39 4.23 97144.80 4188 0.00% 0.07 1.64%
20211008 4.27 4.26 4.3 4.18 81897.00 3476 0.00% 0.01 0.24%
20210930 4.1 4.25 4.26 4.03 117757.31 4873 0.00% 0.15 3.66%
20210929 4.09 4.1 4.15 4.0 87178.00 3555 0.00% -0.01 -0.24%
20210928 3.99 4.11 4.12 3.92 128645.58 5147 0.00% 0.11 2.75%
20210927 4.16 4.0 4.21 4.0 134208.19 5499 0.00% -0.20 -4.76%
20210924 4.17 4.2 4.24 4.14 119545.24 5006 0.00% 0.04 0.96%
20210923 4.14 4.16 4.24 4.08 106454.76 4414 0.00% 0.02 0.48%
20210922 4.05 4.14 4.16 4.03 94468.74 3864 0.00% 0.02 0.49%
20210917 4.15 4.12 4.19 4.07 112550.20 4640 0.00% -0.02 -0.48%
20210916 4.14 4.14 4.25 4.13 130262.00 5455 0.00% -0.02 -0.48%
20210915 4.16 4.16 4.2 4.09 117190.12 4857 0.00% -0.02 -0.48%
20210914 4.11 4.18 4.33 4.09 209617.58 8807 0.00% 0.07 1.70%
20210913 4.09 4.11 4.15 4.05 81455.55 3337 0.00% -0.01 -0.24%
20210910 4.11 4.12 4.15 4.07 91837.20 3777 0.00% 0.04 0.98%
20210909 4.07 4.08 4.16 4.06 94394.40 3874 0.00% 0.02 0.49%
20210908 4.0 4.06 4.08 3.95 83950.91 3371 0.00% 0.07 1.75%
20210907 4.0 3.99 4.03 3.99 43621.01 1746 0.00% -0.01 -0.25%
20210906 3.98 4.0 4.04 3.95 78400.00 3140 0.00% 0.02 0.50%
20210903 3.95 3.98 3.99 3.92 53890.00 2134 0.00% 0.03 0.76%
20210902 3.96 3.95 3.97 3.92 40782.00 1608 0.00% 0.00 0.00%
20210901 3.99 3.95 4.03 3.9 72625.00 2881 0.00% -0.04 -1.00%
20210831 4.0 3.99 4.03 3.95 66289.00 2649 0.00% 0.02 0.50%
20210830 4.01 3.97 4.06 3.95 64724.00 2587 0.00% -0.05 -1.24%
20210827 4.03 4.02 4.05 3.96 48853.00 1959 0.00% 0.01 0.25%
20210826 3.97 4.01 4.02 3.91 83687.00 3329 0.00% 0.04 1.01%
20210825 3.96 3.97 3.99 3.93 36321.48 1440 0.00% 0.02 0.51%
20210824 3.92 3.95 3.97 3.91 47186.44 1863 0.00% 0.04 1.02%
20210823 3.87 3.91 3.92 3.83 46197.35 1801 0.00% 0.06 1.56%
20210820 3.84 3.85 3.86 3.79 36672.00 1403 0.00% -0.01 -0.26%
20210819 3.85 3.86 3.9 3.84 22212.21 858 0.00% 0.00 0.00%
20210818 3.78 3.86 3.86 3.78 31267.00 1195 0.00% 0.09 2.39%
20210817 3.86 3.77 3.87 3.77 50233.00 1914 0.00% -0.09 -2.33%
20210816 3.83 3.86 3.92 3.83 32291.34 1251 0.00% 0.00 0.00%
20210813 3.87 3.86 3.88 3.82 30335.00 1171 0.00% -0.01 -0.26%
20210812 3.85 3.87 3.88 3.83 26336.14 1016 0.00% 0.00 0.00%
20210811 3.85 3.87 3.89 3.84 21349.10 825 0.00% 0.00 0.00%
20210810 3.78 3.87 3.89 3.78 63607.72 2448 0.00% 0.08 2.11%
20210809 3.69 3.79 3.83 3.68 65709.10 2466 0.00% 0.08 2.16%
20210806 3.73 3.71 3.73 3.69 23568.01 873 0.00% -0.01 -0.27%
20210805 3.72 3.72 3.73 3.68 27039.00 1003 0.00% -0.01 -0.27%
20210804 3.73 3.73 3.76 3.72 18820.00 703 0.00% 0.01 0.27%
20210803 3.79 3.72 3.79 3.67 77848.00 2901 0.00% -0.02 -0.53%
20210802 3.65 3.74 3.82 3.63 69961.00 2612 0.00% 0.09 2.47%
20210730 3.64 3.65 3.67 3.61 37357.00 1358 0.00% 0.01 0.27%
20210729 3.64 3.64 3.67 3.62 28362.11 1031 0.00% 0.02 0.55%
20210728 3.77 3.62 3.77 3.62 67149.60 2484 0.00% -0.14 -3.72%
20210727 3.76 3.76 3.81 3.76 24357.10 920 0.00% -0.02 -0.53%
20210726 3.81 3.78 3.86 3.75 70590.74 2684 0.00% -0.04 -1.05%
20210723 3.88 3.82 3.88 3.77 48796.00 1859 0.00% -0.04 -1.04%
20210722 3.84 3.86 3.87 3.84 25047.28 966 0.00% 0.01 0.26%
20210721 3.82 3.85 3.86 3.81 29955.00 1153 0.00% 0.03 0.79%
20210720 3.81 3.82 3.88 3.78 54376.00 2093 0.00% 0.01 0.26%
20210719 3.8 3.81 3.81 3.77 33214.00 1259 0.00% 0.04 1.06%
20210716 3.8 3.77 3.81 3.77 31275.00 1183 0.00% -0.03 -0.79%
20210715 3.8 3.8 3.82 3.76 38185.00 1448 0.00% 0.01 0.26%
20210714 3.86 3.79 3.86 3.75 52935.01 2005 0.00% -0.06 -1.56%
20210713 3.84 3.85 3.85 3.8 24931.00 955 0.00% 0.01 0.26%
20210712 3.79 3.84 3.88 3.77 36996.00 1420 0.00% 0.04 1.05%
20210709 3.76 3.8 3.86 3.74 53323.00 2037 0.00% 0.02 0.53%
20210708 3.85 3.78 3.87 3.74 77419.00 2926 0.00% -0.07 -1.82%
20210707 3.84 3.85 3.86 3.82 29156.49 1120 0.00% 0.01 0.26%
20210706 3.87 3.84 3.97 3.82 67209.00 2625 0.00% -0.04 -1.03%
20210705 3.85 3.88 3.89 3.84 24601.00 951 0.00% 0.03 0.78%
20210702 3.89 3.85 3.97 3.84 57393.71 2233 0.00% 0.01 0.26%
20210701 3.9 3.84 3.94 3.84 31771.00 1236 0.00% -0.07 -1.79%
20210630 3.9 3.91 3.99 3.82 60124.00 2357 0.00% 0.01 0.26%
20210629 3.91 3.9 3.99 3.85 71208.61 2783 0.00% -0.04 -1.02%
20210628 3.95 3.94 4.02 3.9 68222.71 2692 0.00% -0.05 -1.25%
20210625 4.2 3.99 4.2 3.96 136465.20 5498 0.00% -0.20 -4.77%
20210624 4.05 4.19 4.2 4.02 99097.32 4120 0.00% 0.15 3.71%
20210623 4.03 4.04 4.1 4.02 37085.00 1504 0.00% 0.01 0.25%
20210622 4.01 4.03 4.08 4.01 63039.15 2549 0.00% 0.00 0.00%
20210621 3.82 4.03 4.15 3.8 89036.27 3552 0.00% 0.21 5.50%
20210618 3.8 3.82 3.83 3.76 17801.93 676 0.00% 0.03 0.79%
20210617 3.83 3.79 3.87 3.78 29328.56 1119 0.00% -0.05 -1.30%
20210616 3.86 3.84 3.89 3.82 21658.00 833 0.00% -0.02 -0.52%
20210615 3.92 3.86 3.97 3.86 23717.00 926 0.00% -0.06 -1.53%
20210611 3.91 3.92 3.98 3.89 38098.00 1505 0.00% 0.02 0.51%
20210610 3.92 3.9 3.93 3.85 26006.00 1010 0.00% 0.00 0.00%
20210609 3.94 3.9 3.94 3.9 26058.24 1021 0.00% -0.03 -0.76%
20210608 3.86 3.93 3.95 3.77 74795.65 2895 0.00% 0.07 1.81%
20210607 3.9 3.86 3.91 3.84 27066.20 1048 0.00% -0.03 -0.77%
20210604 3.94 3.89 3.94 3.89 22254.00 869 0.00% -0.02 -0.51%
20210603 3.89 3.91 3.96 3.88 44524.00 1751 0.00% 0.02 0.51%
20210602 3.92 3.89 3.92 3.87 34974.50 1360 0.00% -0.01 -0.26%
20210601 3.84 3.9 3.9 3.81 31848.48 1236 0.00% 0.06 1.56%
20210531 3.82 3.84 3.85 3.81 29816.09 1143 0.00% 0.02 0.52%
20210528 3.8 3.82 3.82 3.76 29896.66 1134 0.00% 0.04 1.06%
20210527 3.8 3.78 3.83 3.72 51499.03 1944 0.00% 0.00 0.00%
20210526 3.76 3.78 3.82 3.72 31523.31 1191 0.00% 0.02 0.53%
20210525 3.76 3.76 3.78 3.74 21479.80 808 0.00% 0.00 0.00%
20210524 3.77 3.76 3.79 3.72 25472.00 957 0.00% -0.02 -0.53%
20210521 3.72 3.78 3.84 3.71 66006.51 2500 0.00% 0.07 1.89%
20210520 3.73 3.71 3.75 3.7 21641.00 805 0.00% -0.02 -0.54%
20210519 3.71 3.73 3.75 3.71 22648.06 846 0.00% -0.03 -0.80%
20210518 3.82 3.76 3.87 3.7 94962.65 3578 0.00% -0.04 -1.05%
20210517 3.82 3.8 3.84 3.79 29992.25 1142 0.00% -0.04 -1.04%
20210514 3.85 3.84 3.86 3.81 39384.00 1511 0.00% 0.02 0.52%
20210513 3.84 3.82 3.85 3.8 29234.11 1118 0.00% -0.01 -0.26%
20210512 3.81 3.83 3.84 3.77 31542.30 1204 0.00% 0.03 0.79%
20210511 3.78 3.8 3.82 3.76 23537.00 893 0.00% 0.02 0.53%
20210510 3.8 3.78 3.84 3.77 25076.00 950 0.00% -0.03 -0.79%
20210507 3.81 3.81 3.93 3.77 65619.08 2525 0.00% -0.02 -0.52%
20210506 3.9 3.83 3.9 3.83 39584.91 1527 0.00% -0.07 -1.79%
20210430 3.88 3.9 3.95 3.83 50699.93 1967 0.00% 0.02 0.52%
20210429 3.88 3.88 3.92 3.85 23514.60 914 0.00% 0.00 0.00%
20210428 3.94 3.88 3.97 3.87 33446.52 1309 0.00% -0.11 -2.76%
20210427 4.0 3.99 4.02 3.88 47525.48 1876 0.00% 0.01 0.25%
20210426 3.9 3.98 4.1 3.88 80534.78 3213 0.00% 0.08 2.05%
20210423 4.02 3.9 4.03 3.9 46531.09 1833 0.00% -0.10 -2.50%
20210422 3.97 4.0 4.13 3.97 93741.51 3787 0.00% 0.04 1.01%
20210421 3.95 3.96 4.01 3.94 38674.00 1538 0.00% -0.03 -0.75%
20210420 4.05 3.99 4.08 3.96 75797.72 3035 0.00% -0.02 -0.50%
20210419 4.05 4.01 4.08 3.99 52685.61 2117 0.00% -0.02 -0.50%
20210416 3.92 4.03 4.04 3.9 75107.52 3000 0.00% 0.09 2.28%
20210415 3.94 3.94 3.96 3.87 47714.10 1868 0.00% 0.01 0.25%
20210414 3.78 3.93 3.93 3.77 62619.00 2426 0.00% 0.14 3.69%
20210413 3.84 3.79 3.87 3.78 36873.74 1407 0.00% -0.06 -1.56%
20210412 3.88 3.85 3.9 3.83 27161.00 1049 0.00% -0.03 -0.77%
20210409 3.82 3.88 3.88 3.8 34415.40 1323 0.00% 0.05 1.31%
20210408 3.85 3.83 3.89 3.82 42342.65 1633 0.00% -0.05 -1.29%
20210407 3.84 3.88 3.9 3.74 108558.00 4156 0.00% 0.03 0.78%
20210406 3.78 3.85 3.85 3.78 46193.00 1767 0.00% 0.07 1.85%
20210402 3.76 3.78 3.81 3.74 24543.00 928 0.00% 0.00 0.00%
20210401 3.73 3.78 3.79 3.72 27779.10 1044 0.00% 0.05 1.34%
20210331 3.68 3.73 3.73 3.66 20068.62 744 0.00% 0.05 1.36%
20210330 3.73 3.68 3.73 3.67 34958.75 1289 0.00% -0.06 -1.60%
20210329 3.8 3.74 3.8 3.73 54708.68 2057 0.00% -0.07 -1.84%
20210326 3.77 3.81 3.88 3.77 64340.02 2454 0.00% 0.05 1.33%
20210325 3.74 3.76 3.78 3.73 21460.01 805 0.00% -0.01 -0.27%
20210324 3.76 3.77 3.82 3.7 53657.91 2018 0.00% 0.00 0.00%
20210323 3.8 3.77 3.8 3.74 31141.80 1172 0.00% -0.03 -0.79%
20210322 3.76 3.8 3.8 3.72 35673.00 1343 0.00% 0.07 1.88%
20210319 3.71 3.73 3.76 3.69 29885.00 1114 0.00% 0.00 0.00%
20210318 3.75 3.73 3.76 3.71 29519.00 1101 0.00% -0.03 -0.80%
20210317 3.78 3.76 3.8 3.74 34589.14 1301 0.00% -0.02 -0.53%
20210316 3.72 3.78 3.79 3.72 31548.71 1191 0.00% 0.04 1.07%
20210315 3.72 3.74 3.79 3.69 38430.00 1440 0.00% 0.01 0.27%
20210312 3.72 3.73 3.76 3.67 32001.90 1190 0.00% 0.01 0.27%
20210311 3.65 3.72 3.72 3.62 36781.73 1352 0.00% 0.07 1.92%
