日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 36.01 36.01 36.23 35.89 424178.86 152702 0.00% -0.35 -0.96%
20211105 36.3 36.36 36.75 36.0 448898.21 163236 0.00% -0.06 -0.16%
20211104 36.29 36.42 36.43 35.92 511861.05 184940 0.00% 0.14 0.39%
20211103 36.36 36.28 36.55 35.81 429449.62 155188 0.00% -0.08 -0.22%
20211102 36.92 36.36 37.19 36.12 520889.26 190643 0.00% -0.61 -1.65%
20211101 36.32 36.97 37.29 35.93 632052.79 232678 0.00% 0.32 0.87%
20211029 36.49 36.65 36.83 36.03 557770.86 203150 0.00% 0.15 0.41%
20211028 36.47 36.5 36.75 35.91 625269.29 227247 0.00% -0.27 -0.73%
20211027 38.0 36.77 38.01 36.6 1591210.75 592021 0.00% -2.21 -5.67%
20211026 39.28 38.98 39.56 38.93 523587.63 205089 0.00% -0.39 -0.99%
20211025 40.05 39.37 40.21 39.14 885019.06 349170 0.00% -1.30 -3.20%
20211022 40.1 40.67 41.06 40.08 1062089.14 432171 0.00% 0.59 1.47%
20211021 38.58 40.08 40.1 38.42 966087.29 381553 0.00% 1.50 3.89%
20211020 39.1 38.58 39.3 38.52 353146.68 136636 0.00% -0.47 -1.20%
20211019 38.2 39.05 39.26 38.17 452123.64 175696 0.00% 0.69 1.80%
20211018 39.05 38.36 39.1 38.22 396044.81 152204 0.00% -0.69 -1.77%
20211015 38.98 39.05 39.49 38.81 402257.96 157367 0.00% 0.07 0.18%
20211014 39.03 38.98 39.32 38.82 271456.97 105965 0.00% -0.12 -0.31%
20211013 39.22 39.1 39.43 38.52 453316.58 176360 0.00% -0.34 -0.86%
20211012 39.52 39.44 39.88 39.27 435442.52 171947 0.00% -0.41 -1.03%
20211011 39.99 39.85 40.12 39.54 558193.04 222080 0.00% 0.04 0.10%
20211008 38.88 39.81 39.96 38.37 826854.50 325775 0.00% 1.06 2.74%
20210930 39.29 38.75 39.46 38.73 673325.78 262115 0.00% -0.55 -1.40%
20210929 38.82 39.3 39.6 38.46 1047373.22 408895 0.00% 1.19 3.12%
20210928 38.1 38.11 38.53 37.72 466110.34 177832 0.00% -0.33 -0.86%
20210927 37.83 38.44 39.25 37.55 740250.28 285118 0.00% 0.53 1.40%
20210924 38.0 37.91 38.43 37.75 436109.21 166195 0.00% -0.20 -0.52%
20210923 37.96 38.11 38.48 37.88 517063.66 197061 0.00% 0.32 0.85%
20210922 37.57 37.79 37.92 37.44 368043.23 138811 0.00% -0.47 -1.23%
20210917 38.09 38.26 38.38 37.44 724545.37 274877 0.00% 0.05 0.13%
20210916 38.8 38.21 39.09 38.19 774093.22 298650 0.00% -0.78 -2.00%
20210915 40.03 38.99 40.05 38.69 1076488.00 421164 0.00% -1.22 -3.03%
20210914 40.95 40.21 41.3 40.17 639684.09 259081 0.00% -0.59 -1.45%
20210913 41.26 40.8 41.39 40.61 594126.07 242638 0.00% -0.44 -1.07%
20210910 41.5 41.24 41.66 41.13 590323.22 243814 0.00% -0.22 -0.53%
20210909 41.37 41.46 41.79 41.26 480368.06 199317 0.00% -0.07 -0.17%
20210908 41.6 41.53 41.67 41.27 710790.50 294790 0.00% -0.22 -0.53%
20210907 41.29 41.75 41.83 40.91 701597.54 291129 0.00% 0.36 0.87%
20210906 40.86 41.39 41.57 40.75 893791.70 368805 0.00% 0.80 1.97%
20210903 40.48 40.59 40.88 40.2 819835.23 332487 0.00% 0.12 0.30%
20210902 41.66 40.47 41.66 40.16 1043769.28 423978 0.00% -1.19 -2.86%
20210901 41.5 41.66 41.88 40.72 906217.97 374845 0.00% 0.56 1.36%
20210831 41.2 41.1 41.96 40.3 654680.76 268381 0.00% 0.10 0.24%
20210830 42.85 41.0 42.96 40.82 825768.78 340915 0.00% -1.83 -4.27%
20210827 43.0 42.83 43.45 42.81 337549.69 145068 0.00% -0.31 -0.72%
20210826 44.1 43.14 44.1 43.0 549966.25 238399 0.00% -1.27 -2.86%
20210825 44.68 44.41 44.78 44.27 373017.21 165985 0.00% -0.06 -0.13%
20210824 45.0 44.47 45.98 44.11 619734.16 278319 0.00% -0.52 -1.16%
20210823 44.0 44.99 45.15 42.78 942712.39 418947 0.00% -1.11 -2.41%
20210820 47.03 46.1 47.11 45.45 728893.42 335740 0.00% -1.12 -2.37%
20210819 47.54 47.22 47.88 47.01 343576.48 162388 0.00% -0.42 -0.88%
20210818 47.18 47.64 47.74 46.9 328738.79 155498 0.00% 0.52 1.10%
20210817 48.09 47.12 48.2 47.05 409459.35 194751 0.00% -0.87 -1.81%
20210816 46.85 47.99 48.18 46.68 615368.63 292513 0.00% 1.47 3.16%
20210813 46.78 46.52 46.95 46.17 391950.08 181665 0.00% -0.25 -0.53%
20210812 48.02 46.77 48.24 46.66 658667.26 310918 0.00% -1.28 -2.66%
20210811 48.64 48.05 49.23 47.9 487191.61 236371 0.00% -0.45 -0.93%
20210810 48.09 48.5 48.59 47.6 359847.35 173072 0.00% 0.03 0.06%
20210809 47.5 48.47 48.82 47.39 415867.77 201509 0.00% 0.73 1.53%
20210806 48.2 47.74 48.26 47.41 278493.70 132777 0.00% -0.38 -0.79%
20210805 48.12 48.12 49.29 48.05 348445.84 169308 0.00% -0.39 -0.80%
20210804 49.9 48.51 49.9 48.28 524208.01 255366 0.00% -0.70 -1.42%
20210803 47.9 49.21 49.5 47.71 586063.50 285264 0.00% 0.96 1.99%
20210802 47.13 48.25 48.9 46.6 523145.89 250012 0.00% 0.75 1.58%
20210730 47.21 47.5 47.68 46.5 403025.43 189638 0.00% -0.06 -0.13%
20210729 47.97 47.56 48.18 47.41 464806.37 221958 0.00% 0.06 0.13%
20210728 46.5 47.5 48.08 46.16 562060.51 263690 0.00% 0.74 1.58%
20210727 47.98 46.76 48.1 46.7 629825.78 299787 0.00% -0.87 -1.83%
20210726 48.8 47.63 48.83 47.58 655755.33 315773 0.00% -1.39 -2.84%
20210723 49.9 49.02 49.91 48.98 450421.35 222047 0.00% -0.93 -1.86%
20210722 49.8 49.95 50.45 49.5 390263.30 195063 0.00% 0.00 0.00%
20210721 51.2 49.95 51.49 49.9 498844.29 251393 0.00% -1.25 -2.44%
20210720 51.35 51.2 51.94 50.7 463385.32 237116 0.00% -0.28 -0.54%
20210719 50.3 51.48 51.73 50.0 724002.72 368907 0.00% 1.49 2.98%
20210716 49.5 49.99 50.16 49.2 438104.09 218280 0.00% 0.49 0.99%
20210715 49.1 49.5 49.8 48.99 380323.97 188024 0.00% -0.10 -0.20%
20210714 49.3 49.6 49.9 48.81 455307.53 224253 0.00% 0.20 0.40%
20210713 49.15 49.4 49.67 48.5 368842.69 181264 0.00% 0.48 0.98%
20210712 49.7 48.92 49.8 48.81 380151.24 187036 0.00% -0.38 -0.77%
20210709 49.2 49.3 49.44 48.2 405655.16 197839 0.00% 0.10 0.20%
20210708 50.29 49.2 50.29 49.0 565597.95 278536 0.00% -0.99 -1.97%
20210707 49.83 50.19 51.08 49.83 364271.30 183796 0.00% 0.08 0.16%
20210706 49.55 50.11 50.26 49.38 352957.81 176038 0.00% 0.22 0.44%
20210705 51.0 49.89 51.2 49.69 486468.74 243501 0.00% -1.10 -2.16%
20210702 51.2 50.99 51.49 50.35 470884.82 239437 0.00% -0.87 -1.68%
20210701 52.12 51.86 52.5 51.1 353772.20 183213 0.00% -0.24 -0.46%
20210630 51.6 52.1 52.29 51.17 295132.60 153198 0.00% 0.93 1.82%
20210629 52.62 51.17 52.62 50.9 476671.86 245168 0.00% -1.49 -2.83%
20210628 53.9 52.66 54.46 52.36 525550.25 279287 0.00% 0.43 0.82%
20210625 51.5 52.23 52.56 51.16 478184.55 249190 0.00% 0.78 1.52%
20210624 51.79 51.45 51.86 50.68 474098.64 243292 0.00% -0.27 -0.52%
20210623 49.85 51.72 51.72 49.83 867549.69 440899 0.00% 1.90 3.81%
20210622 51.12 49.82 51.36 49.5 1078955.88 541238 0.00% -1.29 -2.52%
20210621 52.48 51.11 52.48 51.0 1112655.88 571639 0.00% -2.57 -4.79%
20210618 54.7 53.68 54.91 53.67 507550.26 274312 0.00% -1.02 -1.86%
20210617 55.2 54.7 55.2 54.5 291670.28 159647 0.00% -0.48 -0.87%
20210616 55.39 55.18 55.97 55.02 314229.40 174025 0.00% -0.19 -0.34%
20210615 54.65 55.37 55.38 54.4 457886.92 250952 0.00% 0.75 1.37%
20210611 55.03 54.62 55.15 54.35 422872.34 231423 0.00% -0.39 -0.71%
20210610 55.23 55.01 55.32 55.0 397507.17 218974 0.00% -0.22 -0.40%
20210609 55.15 55.23 55.45 55.05 304786.59 168276 0.00% 0.00 0.00%
20210608 55.3 55.23 55.69 54.96 286036.61 158052 0.00% -0.13 -0.23%
20210607 55.93 55.36 55.93 55.16 406188.95 225201 0.00% -0.62 -1.11%
20210604 55.98 55.98 56.28 55.56 309286.63 172736 0.00% 0.00 0.00%
20210603 56.19 55.98 56.5 55.98 385266.12 216495 0.00% -0.07 -0.12%
20210602 56.3 56.05 56.39 55.92 322037.50 180423 0.00% -0.25 -0.44%
20210601 56.3 56.3 56.53 55.96 340780.14 191433 0.00% 0.00 0.00%
20210531 57.06 56.3 57.21 55.88 560533.96 314807 0.00% -0.69 -1.21%
20210528 58.0 56.99 58.0 56.8 648626.35 370566 0.00% -1.05 -1.81%
20210527 58.5 58.04 59.27 57.62 956354.38 556325 0.00% 1.85 3.29%
20210526 55.9 56.19 56.37 55.32 476186.06 266633 0.00% 0.30 0.54%
20210525 56.2 55.89 56.5 54.7 1127792.63 623912 0.00% -0.91 -1.60%
20210524 57.23 56.8 57.24 56.67 357296.12 202833 0.00% -0.70 -1.22%
20210521 58.14 57.5 58.57 57.4 282667.41 163178 0.00% -0.50 -0.86%
20210520 57.91 58.0 58.19 57.39 294610.64 170726 0.00% 0.59 1.03%
20210519 57.9 57.41 57.92 57.21 229975.05 131950 0.00% -0.52 -0.90%
