日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 4.65 4.65 4.69 4.64 6126.79 286 0.00% 0.01 0.22%
20211105 4.69 4.64 4.7 4.64 6858.89 320 0.00% -0.06 -1.28%
20211104 4.73 4.7 4.73 4.69 10282.79 484 0.00% -0.01 -0.21%
20211103 4.67 4.71 4.73 4.63 12604.79 590 0.00% 0.04 0.86%
20211102 4.81 4.67 4.81 4.62 38589.00 1816 0.00% -0.15 -3.11%
20211101 4.96 4.82 5.12 4.8 57960.78 2839 0.00% -0.14 -2.82%
20211029 5.06 4.96 5.41 4.91 100733.95 5145 0.00% 0.04 0.81%
20211028 4.83 4.92 4.92 4.8 23942.89 1165 0.00% 0.07 1.44%
20211027 4.84 4.85 4.86 4.8 16954.44 818 0.00% 0.01 0.21%
20211026 4.85 4.84 4.87 4.82 18614.29 900 0.00% 0.00 0.00%
20211025 4.83 4.84 4.84 4.78 8967.25 432 0.00% 0.01 0.21%
20211022 4.8 4.83 4.84 4.77 12943.72 623 0.00% 0.03 0.63%
20211021 4.81 4.8 4.82 4.77 10141.82 487 0.00% -0.01 -0.21%
20211020 4.8 4.81 4.81 4.74 10551.01 503 0.00% 0.01 0.21%
20211019 4.79 4.8 4.82 4.78 11216.00 538 0.00% 0.00 0.00%
20211018 4.82 4.8 4.83 4.75 12314.29 589 0.00% -0.02 -0.41%
20211015 4.91 4.82 4.91 4.82 13691.00 663 0.00% -0.11 -2.23%
20211014 4.93 4.93 4.96 4.91 5368.00 265 0.00% 0.00 0.00%
20211013 4.9 4.93 4.94 4.88 7253.01 357 0.00% 0.02 0.41%
20211012 4.93 4.91 4.96 4.88 8924.82 439 0.00% -0.04 -0.81%
20211011 4.97 4.95 4.97 4.93 9264.00 458 0.00% 0.00 0.00%
20211008 4.88 4.95 4.96 4.87 12798.82 630 0.00% 0.07 1.43%
20210930 4.83 4.88 4.89 4.82 6974.00 339 0.00% 0.05 1.04%
20210929 4.9 4.83 4.9 4.82 10119.00 491 0.00% -0.08 -1.63%
20210928 4.91 4.91 4.93 4.88 8593.00 421 0.00% 0.00 0.00%
20210927 5.01 4.91 5.02 4.91 15624.73 772 0.00% -0.10 -2.00%
20210924 5.06 5.01 5.08 5.0 9603.60 484 0.00% -0.06 -1.18%
20210923 5.05 5.07 5.09 5.01 13649.10 691 0.00% 0.04 0.80%
20210922 5.0 5.03 5.05 4.98 8910.00 446 0.00% -0.01 -0.20%
20210917 5.07 5.04 5.11 4.98 14569.01 732 0.00% -0.05 -0.98%
20210916 5.08 5.09 5.15 5.05 20303.00 1037 0.00% 0.03 0.59%
20210915 5.06 5.06 5.09 5.02 13131.01 663 0.00% 0.01 0.20%
20210914 5.1 5.05 5.22 5.05 23365.00 1198 0.00% -0.05 -0.98%
20210913 5.07 5.1 5.1 5.04 12936.52 656 0.00% 0.01 0.20%
20210910 5.11 5.09 5.16 5.08 14920.00 763 0.00% -0.03 -0.59%
20210909 5.13 5.12 5.13 5.09 19573.00 1000 0.00% 0.01 0.20%
20210908 5.04 5.11 5.12 5.03 25324.99 1284 0.00% 0.08 1.59%
20210907 5.02 5.03 5.05 4.99 21686.00 1090 0.00% 0.03 0.60%
20210906 4.99 5.0 5.02 4.98 16912.00 846 0.00% 0.01 0.20%
20210903 4.99 4.99 5.01 4.96 15527.00 775 0.00% 0.01 0.20%
20210902 4.99 4.98 5.0 4.95 10291.25 512 0.00% 0.01 0.20%
20210901 4.9 4.97 4.97 4.89 13016.40 643 0.00% 0.05 1.02%
20210831 4.91 4.92 4.93 4.88 7271.53 357 0.00% -0.01 -0.20%
20210830 4.99 4.93 4.99 4.88 18352.96 901 0.00% -0.05 -1.00%
20210827 4.97 4.98 5.01 4.95 15890.45 791 0.00% 0.01 0.20%
20210826 5.02 4.97 5.02 4.93 9654.87 480 0.00% -0.03 -0.60%
20210825 4.95 5.0 5.01 4.93 12495.32 620 0.00% 0.07 1.42%
20210824 4.93 4.93 4.96 4.91 7717.64 380 0.00% 0.00 0.00%
20210823 4.81 4.93 5.01 4.8 17973.57 888 0.00% 0.11 2.28%
20210820 4.86 4.82 4.86 4.79 6846.00 330 0.00% -0.04 -0.82%
20210819 4.91 4.86 4.92 4.84 8151.00 398 0.00% -0.05 -1.02%
20210818 4.88 4.91 4.93 4.88 6780.00 332 0.00% 0.00 0.00%
20210817 4.93 4.91 4.97 4.91 8468.66 418 0.00% -0.03 -0.61%
20210816 4.95 4.94 4.95 4.91 8465.44 418 0.00% 0.01 0.20%
20210813 4.91 4.93 4.95 4.88 9307.50 458 0.00% 0.02 0.41%
20210812 4.9 4.91 4.94 4.88 7018.20 344 0.00% 0.01 0.20%
20210811 4.89 4.9 4.96 4.87 16225.02 799 0.00% 0.01 0.20%
20210810 4.86 4.89 4.89 4.85 7607.25 371 0.00% 0.03 0.62%
20210809 4.8 4.86 4.87 4.8 8454.96 410 0.00% 0.04 0.83%
20210806 4.86 4.82 4.86 4.8 8169.96 394 0.00% -0.06 -1.23%
20210805 4.84 4.88 4.91 4.84 9664.89 472 0.00% 0.02 0.41%
20210804 4.87 4.86 4.89 4.84 6471.51 315 0.00% 0.00 0.00%
20210803 4.85 4.86 4.91 4.83 13560.18 661 0.00% 0.01 0.21%
20210802 4.77 4.85 4.86 4.75 11029.78 531 0.00% 0.07 1.46%
20210730 4.79 4.78 4.79 4.73 9377.28 447 0.00% -0.01 -0.21%
20210729 4.83 4.79 4.83 4.78 8571.51 411 0.00% 0.00 0.00%
20210728 4.84 4.79 4.84 4.74 16363.18 781 0.00% -0.04 -0.83%
20210727 4.9 4.83 4.93 4.79 16291.00 793 0.00% -0.09 -1.83%
20210726 5.02 4.92 5.03 4.87 21639.22 1069 0.00% -0.10 -1.99%
20210723 5.06 5.02 5.06 5.02 8776.18 441 0.00% -0.04 -0.79%
20210722 5.07 5.06 5.07 5.04 9537.42 482 0.00% 0.00 0.00%
20210721 5.05 5.06 5.08 5.02 8643.60 437 0.00% 0.01 0.20%
20210720 5.02 5.05 5.05 5.01 6216.26 313 0.00% 0.02 0.40%
20210719 5.11 5.03 5.13 5.03 14494.42 733 0.00% -0.08 -1.57%
20210716 5.12 5.11 5.14 5.1 10986.41 562 0.00% -0.03 -0.58%
20210715 5.18 5.14 5.18 5.1 17420.02 893 0.00% -0.04 -0.77%
20210714 5.18 5.18 5.21 5.16 10646.51 552 0.00% -0.02 -0.38%
20210713 5.16 5.2 5.2 5.16 13866.21 718 0.00% 0.01 0.19%
20210712 5.18 5.19 5.21 5.12 22332.16 1154 0.00% -0.04 -0.76%
20210709 5.16 5.23 5.34 5.14 21518.88 1126 0.00% 0.06 1.16%
20210708 5.2 5.17 5.2 5.16 10385.00 537 0.00% -0.03 -0.58%
20210707 5.19 5.2 5.21 5.17 8526.06 442 0.00% 0.01 0.19%
20210706 5.2 5.19 5.2 5.16 9909.06 513 0.00% 0.01 0.19%
20210705 5.18 5.18 5.19 5.15 9559.06 494 0.00% 0.02 0.39%
20210702 5.24 5.16 5.24 5.15 21543.00 1118 0.00% -0.09 -1.71%
20210701 5.27 5.25 5.29 5.23 15176.01 797 0.00% -0.01 -0.19%
20210630 5.24 5.26 5.27 5.22 14379.75 755 0.00% 0.02 0.38%
20210629 5.24 5.24 5.26 5.22 12612.44 661 0.00% -0.02 -0.38%
20210628 5.27 5.26 5.28 5.23 14802.29 778 0.00% -0.01 -0.19%
