日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 1.31 1.34 1.35 1.31 242080.00 3234 0.00% 0.03 2.29%
20211105 1.31 1.31 1.32 1.3 186954.00 2445 0.00% 0.00 0.00%
20211104 1.3 1.31 1.33 1.29 247999.00 3256 0.00% 0.00 0.00%
20211103 1.3 1.31 1.31 1.28 146753.58 1907 0.00% 0.01 0.77%
20211102 1.33 1.3 1.34 1.29 279754.00 3660 0.00% -0.04 -2.99%
20211101 1.33 1.34 1.34 1.32 139313.00 1855 0.00% 0.00 0.00%
20211029 1.3 1.34 1.36 1.29 244224.00 3254 0.00% 0.04 3.08%
20211028 1.32 1.3 1.34 1.29 257496.00 3372 0.00% -0.04 -2.99%
20211027 1.36 1.34 1.37 1.33 251333.00 3388 0.00% -0.03 -2.19%
20211026 1.4 1.37 1.4 1.35 275974.00 3791 0.00% -0.03 -2.14%
20211025 1.41 1.4 1.42 1.39 249220.00 3487 0.00% -0.02 -1.41%
20211022 1.41 1.42 1.44 1.4 295877.00 4209 0.00% 0.01 0.71%
20211021 1.41 1.41 1.42 1.4 152147.00 2144 0.00% 0.00 0.00%
20211020 1.42 1.41 1.42 1.4 170212.00 2399 0.00% -0.01 -0.70%
20211019 1.42 1.42 1.44 1.41 181846.00 2584 0.00% 0.00 0.00%
20211018 1.4 1.42 1.42 1.39 182355.00 2563 0.00% 0.02 1.43%
20211015 1.42 1.4 1.43 1.39 246790.60 3478 0.00% -0.03 -2.10%
20211014 1.45 1.43 1.45 1.42 208888.00 2993 0.00% -0.02 -1.38%
20211013 1.45 1.45 1.46 1.44 192247.80 2777 0.00% 0.00 0.00%
20211012 1.45 1.45 1.48 1.44 275399.00 4016 0.00% 0.01 0.69%
20211011 1.46 1.44 1.46 1.44 208476.02 3011 0.00% -0.02 -1.37%
20211008 1.43 1.46 1.46 1.43 218686.00 3163 0.00% 0.03 2.10%
20210930 1.41 1.43 1.44 1.41 167959.00 2393 0.00% 0.02 1.42%
20210929 1.41 1.41 1.43 1.4 192074.00 2713 0.00% -0.01 -0.70%
20210928 1.4 1.42 1.43 1.39 254636.00 3602 0.00% 0.03 2.16%
20210927 1.45 1.39 1.47 1.39 401863.43 5709 0.00% -0.07 -4.79%
20210924 1.49 1.46 1.5 1.45 307245.02 4524 0.00% -0.04 -2.67%
20210923 1.48 1.5 1.51 1.47 276452.00 4132 0.00% 0.02 1.35%
20210922 1.45 1.48 1.49 1.44 266435.83 3903 0.00% 0.00 0.00%
20210917 1.49 1.48 1.5 1.46 357509.13 5270 0.00% -0.02 -1.33%
20210916 1.51 1.5 1.52 1.48 363736.13 5468 0.00% -0.01 -0.66%
20210915 1.49 1.51 1.53 1.49 376709.50 5683 0.00% 0.02 1.34%
20210914 1.51 1.49 1.52 1.49 371221.00 5578 0.00% -0.03 -1.97%
20210913 1.53 1.52 1.54 1.5 437361.62 6619 0.00% -0.02 -1.30%
20210910 1.56 1.54 1.59 1.53 516693.11 8053 0.00% -0.03 -1.91%
20210909 1.52 1.57 1.6 1.52 666045.89 10429 0.00% 0.04 2.61%
20210908 1.52 1.53 1.53 1.5 410708.85 6238 0.00% 0.01 0.66%
20210907 1.5 1.52 1.53 1.49 416904.47 6293 0.00% 0.02 1.33%
20210906 1.52 1.5 1.54 1.49 455295.93 6863 0.00% -0.01 -0.66%
20210903 1.53 1.51 1.55 1.5 578641.80 8799 0.00% -0.02 -1.31%
20210902 1.53 1.53 1.57 1.52 680791.00 10453 0.00% -0.02 -1.29%
20210901 1.48 1.55 1.55 1.47 1097566.63 16915 0.00% 0.07 4.73%
20210831 1.5 1.48 1.53 1.45 723607.51 10753 0.00% -0.04 -2.63%
20210830 1.48 1.52 1.52 1.46 844350.03 12666 0.00% 0.07 4.83%
20210827 1.41 1.45 1.46 1.4 532210.35 7654 0.00% 0.04 2.84%
20210826 1.41 1.41 1.44 1.4 358380.35 5092 0.00% 0.00 0.00%
20210825 1.42 1.41 1.42 1.39 428641.45 6020 0.00% -0.01 -0.70%
20210824 1.39 1.42 1.46 1.38 654987.56 9351 0.00% 0.03 2.16%
20210823 1.39 1.39 1.4 1.38 182409.40 2537 0.00% -0.01 -0.71%
20210820 1.4 1.4 1.42 1.38 285131.40 3984 0.00% 0.01 0.72%
20210819 1.39 1.39 1.4 1.38 187340.40 2606 0.00% -0.01 -0.71%
20210818 1.39 1.4 1.41 1.38 257983.66 3594 0.00% 0.00 0.00%
20210817 1.42 1.4 1.42 1.39 314729.00 4431 0.00% -0.02 -1.41%
20210816 1.41 1.42 1.44 1.39 420711.00 5944 0.00% 0.00 0.00%
20210813 1.41 1.42 1.43 1.4 208959.00 2957 0.00% 0.00 0.00%
20210812 1.42 1.42 1.43 1.4 298391.00 4215 0.00% 0.00 0.00%
20210811 1.42 1.42 1.46 1.41 339697.00 4867 0.00% -0.01 -0.70%
20210810 1.42 1.43 1.45 1.41 457590.02 6515 0.00% -0.01 -0.69%
20210809 1.37 1.44 1.44 1.36 734280.44 10433 0.00% 0.07 5.11%
20210806 1.37 1.37 1.38 1.35 154025.00 2101 0.00% 0.00 0.00%
20210805 1.37 1.37 1.39 1.36 242816.50 3335 0.00% -0.01 -0.72%
20210804 1.38 1.38 1.39 1.37 147206.48 2029 0.00% 0.00 0.00%
20210803 1.38 1.38 1.4 1.38 185135.48 2572 0.00% -0.01 -0.72%
20210802 1.36 1.39 1.4 1.35 221696.01 3053 0.00% 0.02 1.46%
20210730 1.38 1.37 1.39 1.35 198718.00 2722 0.00% -0.02 -1.44%
20210729 1.35 1.39 1.41 1.35 320901.93 4443 0.00% 0.04 2.96%
20210728 1.39 1.35 1.39 1.33 291919.20 3959 0.00% -0.04 -2.88%
20210727 1.39 1.39 1.41 1.38 230082.00 3213 0.00% -0.01 -0.71%
20210726 1.42 1.4 1.43 1.39 319410.00 4491 0.00% -0.03 -2.10%
20210723 1.44 1.43 1.45 1.42 316334.00 4526 0.00% -0.02 -1.38%
