日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 6.03 6.03 6.05 5.94 16607.42 998 0.00% 0.00 0.00%
20211105 6.08 6.03 6.08 6.01 13155.00 793 0.00% -0.01 -0.17%
20211104 6.0 6.04 6.07 5.97 16685.30 1006 0.00% 0.05 0.83%
20211103 5.98 5.99 6.02 5.93 10963.00 655 0.00% 0.04 0.67%
20211102 6.09 5.95 6.15 5.92 22059.01 1329 0.00% -0.11 -1.82%
20211101 6.08 6.06 6.14 6.04 18124.55 1102 0.00% -0.02 -0.33%
20211029 6.04 6.08 6.11 5.99 19270.00 1166 0.00% 0.07 1.16%
20211028 6.18 6.01 6.21 5.98 26888.08 1624 0.00% -0.18 -2.91%
20211027 6.51 6.19 6.59 6.17 41712.21 2621 0.00% -0.36 -5.50%
20211026 6.57 6.55 6.62 6.48 15789.89 1036 0.00% 0.00 0.00%
20211025 6.5 6.55 6.57 6.35 15247.00 992 0.00% 0.06 0.92%
20211022 6.68 6.49 6.7 6.45 27547.55 1802 0.00% -0.19 -2.84%
20211021 6.77 6.68 6.82 6.66 24785.00 1671 0.00% -0.10 -1.47%
20211020 6.71 6.78 6.86 6.63 33758.68 2287 0.00% 0.05 0.74%
20211019 6.65 6.73 6.8 6.59 28413.40 1913 0.00% 0.07 1.05%
20211018 6.57 6.66 6.73 6.55 25478.00 1696 0.00% 0.08 1.22%
20211015 6.65 6.58 6.81 6.56 35465.18 2352 0.00% -0.19 -2.81%
20211014 6.75 6.77 6.95 6.62 55807.53 3785 0.00% 0.15 2.27%
20211013 6.74 6.62 6.8 6.52 40717.30 2708 0.00% -0.13 -1.93%
20211012 6.97 6.75 6.97 6.63 54481.46 3674 0.00% -0.22 -3.16%
20211011 7.21 6.97 7.21 6.6 117845.06 8071 0.00% -0.25 -3.46%
20211008 6.65 7.22 7.22 6.59 57592.94 4063 0.00% 0.66 10.06%
20210930 6.71 6.56 6.79 6.41 64683.98 4221 0.00% -0.16 -2.38%
