日期 开盘价 收盘价 最高价 最低价 成交量（手） 成交额（万元） 换手率 涨跌额 涨跌幅（%）
20211108 6.61 6.73 6.78 6.43 207595.63 13837 0.00% 0.05 0.75%
20211105 7.16 6.68 7.16 6.64 407122.98 27746 0.00% -0.49 -6.83%
20211104 7.37 7.17 7.43 7.09 321241.35 23140 0.00% -0.21 -2.85%
20211103 7.26 7.38 7.57 7.13 314929.48 23155 0.00% 0.19 2.64%
20211102 7.9 7.19 7.96 7.16 524981.60 39258 0.00% -0.75 -9.45%
20211101 7.8 7.94 8.07 7.79 384040.57 30488 0.00% 0.20 2.58%
20211029 8.07 7.74 8.12 7.66 390154.75 30444 0.00% -0.23 -2.89%
20211028 8.1 7.97 8.32 7.68 516847.88 41336 0.00% -0.14 -1.73%
20211027 7.88 8.11 8.43 7.61 683386.57 54610 0.00% 0.28 3.58%
20211026 7.34 7.83 8.13 7.33 725973.70 57377 0.00% 0.44 5.95%
20211025 7.49 7.39 7.58 7.25 384966.56 28413 0.00% -0.04 -0.54%
20211022 8.12 7.43 8.2 7.42 783890.40 60726 0.00% -0.77 -9.39%
20211021 7.64 8.2 8.48 7.55 670665.71 54276 0.00% 0.49 6.36%
20211020 7.72 7.71 7.8 7.32 408344.14 30889 0.00% -0.06 -0.77%
20211019 7.51 7.77 7.9 7.38 370885.31 28453 0.00% 0.32 4.30%
20211018 7.4 7.45 7.51 7.25 215282.00 15903 0.00% 0.11 1.50%
20211015 7.41 7.34 7.54 7.23 207850.33 15300 0.00% -0.08 -1.08%
20211014 7.3 7.42 7.58 7.18 219847.00 16232 0.00% 0.13 1.78%
20211013 7.33 7.29 7.33 7.1 198648.17 14314 0.00% -0.04 -0.55%
20211012 7.71 7.33 7.71 7.19 263424.26 19420 0.00% -0.29 -3.81%
20211011 7.65 7.62 7.81 7.49 211082.24 16113 0.00% 0.06 0.79%
20211008 7.97 7.56 8.04 7.48 199041.21 15233 0.00% -0.16 -2.07%
20210930 7.82 7.72 7.9 7.65 208396.25 16173 0.00% 0.03 0.39%
20210929 8.24 7.69 8.28 7.64 243543.51 19199 0.00% -0.55 -6.67%
20210928 8.29 8.24 8.45 8.05 227337.50 18846 0.00% -0.03 -0.36%
20210927 8.83 8.27 8.89 8.2 302971.63 25595 0.00% -0.49 -5.59%
20210924 9.12 8.76 9.15 8.72 265104.53 23518 0.00% -0.33 -3.63%
20210923 9.4 9.09 9.44 9.0 277193.35 25309 0.00% -0.27 -2.88%
20210922 9.42 9.36 9.5 9.17 275281.79 25644 0.00% -0.12 -1.27%
20210917 9.63 9.48 9.69 9.22 335735.37 31794 0.00% -0.13 -1.35%
20210916 10.08 9.61 10.08 9.52 256572.70 24888 0.00% -0.25 -2.54%
20210915 9.84 9.86 10.12 9.7 303868.78 30155 0.00% -0.02 -0.20%
20210914 10.55 9.88 10.57 9.86 520880.95 52709 0.00% -0.72 -6.79%
